1949-04-18, 4.20
1950-02-06, 21.00
1951-07-28, 50.00
1951-12-30, 96.00
1952-12-17, 31.00
1954-08-31, 1960.00
1955-08-23, 130.00
1956-01-27, 53.00
1957-01-13, 64.00
1958-03-16, 75.00
1959-02-16, 57.00
1960-07-22, 48.00
1961-08-23, 28.00
1962-02-08, 28.00
1963-02-10, 21.00
1963-10-18, 14.00
1964-12-27, 59.00
1965-11-22, 1000.00
1966-12-06, 1210.00
1968-03-08, 18.00
1969-01-25, 540.00
1970-02-28, 21.00
1970-11-29, 95.00
1971-12-24, 224.00
1972-12-04, 23.00
1974-03-02, 43.00
1975-03-08, 16.00
1976-09-10, 225.00
1977-08-15, 61.00
1978-01-15, 216.00
1979-03-28, 76.00
1980-02-18, 411.00
1981-02-09, 37.00
1982-02-10, 223.00
1982-12-22, 447.00
1983-12-25, 94.00
1984-12-19, 21.00
1986-02-15, 263.00
1987-01-05, 9.00
1988-08-24, 310.00
1988-12-25, 49.00
1990-02-17, 8.00
1991-03-01, 165.00
1992-02-12, 28.00
1993-01-07, 592.00
1994-02-07, 45.00
1995-01-10, 186.00
1996-02-01, 13.00
1997-01-26, 27.00
1998-02-14, 155.00
1999-07-08, 6.90
2000-02-23, 13.00
2001-02-27, 7.50
2001-11-24, 6.10
2003-03-15, 92.00
2003-12-25, 29.00
2005-01-11, 718.00
2006-02-28, 55.00
2006-12-27, 6.60
2008-01-05, 90.00
2009-02-16, 8.50
2010-01-21, 72.00
2010-12-22, 255.00
2012-04-13, 7.80
2013-09-03, 188.00
2014-02-28, 146.00
2014-12-02, 22.00
2016-01-07, 16.00
2017-01-22, 188.00
2018-03-23, 8.08
2019-02-14, 1160.00
