1940-06-30, 3770.00
1941-05-04, 10500.00
1942-07-07, 41700.00
1943-06-05, 4910.00
1944-03-19, 4950.00
1945-04-21, 4470.00
1946-06-11, 2150.00
1946-10-17, 15400.00
1948-07-01, 342.00
1949-04-26, 4670.00
1949-10-29, 49.00
1951-09-15, 5380.00
1952-09-12, 22300.00
1953-08-31, 2980.00
1953-10-24, 2170.00
1954-10-24, 429.00
1956-03-22, 951.00
1957-04-29, 4180.00
1958-02-23, 22000.00
1958-10-30, 2200.00
1960-06-27, 6440.00
1960-10-17, 7440.00
1962-06-03, 5160.00
1962-11-28, 896.00
1964-07-19, 1340.00
1965-02-17, 3620.00
1966-05-07, 8400.00
1967-09-21, 60200.00
1968-05-12, 11700.00
1969-02-15, 4310.00
1970-06-02, 2980.00
1971-09-12, 79000.00
1972-05-13, 10600.00
1973-06-27, 12100.00
1973-10-12, 35800.00
1974-11-25, 1350.00
1976-07-12, 10100.00
1976-12-20, 4560.00
1978-06-04, 4320.00
1979-09-21, 6320.00
1980-08-12, 10200.00
1981-06-18, 7290.00
1981-11-01, 24500.00
1983-07-17, 10100.00
1983-10-22, 6130.00
1985-04-12, 5280.00
1985-10-01, 2320.00
1987-06-06, 4920.00
1988-09-17, 625.00
1989-04-19, 105.00
1990-07-17, 44600.00
1991-04-07, 2610.00
1991-12-23, 13100.00
1993-06-23, 6920.00
1994-03-17, 4630.00
1994-10-20, 7830.00
1996-06-27, 3650.00
1997-04-05, 8870.00
1997-10-14, 10800.00
1998-10-19, 16000.00
2000-03-15, 451.00
2001-09-01, 46900.00
2001-11-17, 16300.00
2002-10-26, 6650.00
2004-05-15, 11400.00
2005-03-08, 8940.00
2006-09-19, 25000.00
2007-07-06, 13600.00
2008-08-21, 201.00
2009-04-27, 80.00
2010-09-21, 6290.00
2011-01-17, 2400.00
2012-04-16, 1230.00
2013-05-27, 4160.00
2014-06-27, 293.00
2015-05-17, 5770.00
2016-03-11, 3090.00
2017-08-28, 4580.00
2018-06-22, 10400.00
2018-12-10, 4450.00
