1961-06-17, 975.00
1962-01-03, 1230.00
1962-11-20, 5600.00
1964-09-30, 1700.00
1964-10-02, 855.00
1965-10-06, 1350.00
1966-12-16, 2260.00
1967-10-27, 2950.00
1969-01-05, 1570.00
1970-06-03, 958.00
1970-11-23, 1270.00
1972-07-12, 2400.00
1972-12-19, 1020.00
1974-01-16, 1740.00
1974-12-21, 1520.00
1975-12-04, 3470.00
1977-01-18, 2920.00
1977-11-25, 2240.00
1978-11-07, 2920.00
1979-12-18, 4400.00
1980-12-26, 8430.00
1982-08-13, 1020.00
1982-12-03, 2960.00
1984-01-04, 4210.00
1985-06-07, 1320.00
1986-01-18, 2790.00
1986-11-23, 2240.00
1988-09-25, 1080.00
1988-11-05, 2530.00
1989-12-04, 3630.00
1990-11-10, 2870.00
1991-11-11, 1840.00
1993-05-12, 935.00
1993-10-23, 941.00
1995-02-01, 1400.00
1995-11-29, 4500.00
1997-07-09, 1680.00
1997-10-30, 2020.00
1998-12-13, 1310.00
1999-11-12, 2560.00
2001-05-23, 807.00
2002-01-07, 2580.00
2003-01-26, 1580.00
2003-10-20, 4100.00
2004-12-11, 3140.00
2005-12-24, 1390.00
2006-11-06, 3750.00
2007-12-03, 1790.00
2008-11-12, 2880.00
2009-10-31, 1590.00
2010-12-12, 3070.00
2011-11-27, 1140.00
2012-10-19, 1560.00
2014-03-09, 1030.00
2014-11-28, 3120.00
2015-11-17, 3780.00
2017-02-16, 1730.00
2017-11-23, 3950.00
2018-11-02, 1730.00
