1948-12-16, 819.00
1950-09-21, 2630.00
1951-06-13, 1860.00
1952-03-11, 2270.00
1953-03-24, 1110.00
1954-03-01, 2030.00
1954-10-15, 7510.00
1956-08-06, 1920.00
1957-02-10, 1140.00
1958-05-05, 1660.00
1959-02-10, 942.00
1960-05-08, 2500.00
1961-02-25, 2770.00
1962-03-21, 1450.00
1963-03-20, 1480.00
1964-04-29, 2390.00
1965-03-29, 813.00
1966-02-13, 1670.00
1967-03-07, 1610.00
1968-05-24, 1520.00
1969-03-25, 415.00
1970-04-02, 2220.00
1970-12-23, 1210.00
1972-03-13, 1930.00
1973-04-27, 1210.00
1973-12-26, 1580.00
1975-04-25, 1750.00
1976-01-01, 937.00
1977-02-24, 1360.00
1978-03-21, 994.00
1979-03-05, 1350.00
1980-04-09, 3700.00
1981-04-13, 1530.00
1982-03-13, 987.00
1983-04-24, 1230.00
1984-04-05, 1930.00
1985-02-24, 1160.00
1985-11-05, 4320.00
1987-04-17, 957.00
1988-01-20, 1040.00
1989-05-10, 1010.00
1990-05-26, 1010.00
1990-10-23, 1090.00
1992-02-26, 797.00
1993-04-16, 1890.00
1993-11-28, 1190.00
1995-06-27, 2010.00
1996-09-06, 6620.00
1996-12-02, 1380.00
1998-05-05, 1390.00
1999-01-24, 819.00
2000-02-19, 2610.00
2001-06-07, 1440.00
2002-03-20, 986.00
2003-09-19, 2900.00
2004-09-08, 2130.00
2005-03-28, 2340.00
2006-05-15, 1590.00
2007-04-15, 1150.00
2008-03-05, 1820.00
2009-05-04, 1730.00
2010-03-13, 3520.00
2011-03-10, 3370.00
2012-02-29, 1230.00
2013-05-08, 1800.00
2014-05-16, 2260.00
2015-06-21, 1520.00
2016-06-02, 989.00
2017-08-05, 1830.00
2018-09-09, 3790.00
2018-12-15, 1640.00
