1956-12-09, 10500.00
1958-04-19, 5610.00
1958-11-12, 13100.00
1959-11-23, 16000.00
1961-02-21, 11400.00
1961-11-22, 7870.00
1962-11-20, 16300.00
1964-01-25, 9980.00
1964-12-22, 13700.00
1966-03-09, 4850.00
1966-12-13, 9670.00
1968-02-19, 8900.00
1968-12-03, 8060.00
1970-01-19, 8100.00
1971-01-19, 9580.00
1972-01-20, 17600.00
1972-12-21, 10900.00
1974-01-15, 9580.00
1975-01-18, 13000.00
1975-12-01, 17600.00
1977-03-27, 3130.00
1977-12-02, 22500.00
1979-02-06, 11600.00
1979-12-15, 10500.00
1980-12-26, 10400.00
1982-01-24, 18400.00
1983-01-05, 11000.00
1984-01-25, 9240.00
1984-11-03, 4510.00
1986-02-23, 16600.00
1986-11-24, 17200.00
1987-12-09, 11500.00
1989-01-18, 4240.00
1990-02-10, 17300.00
1990-11-24, 17600.00
1991-11-20, 5290.00
1993-03-23, 5570.00
1994-03-03, 4450.00
1995-02-19, 10800.00
1996-02-08, 27100.00
1997-03-19, 10100.00
1997-10-30, 7990.00
1998-12-28, 17100.00
1999-11-25, 14700.00
2001-02-04, 3030.00
2001-12-17, 8360.00
2003-01-31, 14200.00
2004-01-29, 10800.00
2005-01-18, 14400.00
2006-01-10, 9000.00
2006-11-06, 23000.00
2007-12-03, 7120.00
2009-01-07, 30600.00
2010-01-05, 4070.00
2011-01-16, 10500.00
2012-02-22, 10200.00
2013-09-30, 6040.00
2014-03-09, 7140.00
2015-01-05, 9180.00
2015-11-17, 14500.00
2017-02-09, 7680.00
2017-10-22, 14600.00
2018-12-29, 4980.00
