1964-01-21, 256.00
1964-12-23, 2330.00
1965-12-29, 430.00
1967-01-21, 5080.00
1968-01-30, 492.00
1969-01-25, 5340.00
1970-03-01, 1710.00
1970-12-02, 947.00
1971-12-25, 105.00
1973-02-07, 2040.00
1974-04-01, 1130.00
1975-03-07, 1350.00
1976-03-02, 8.20
1977-01-03, 7.00
1978-01-16, 3470.00
1979-02-22, 989.00
1980-02-19, 5710.00
1981-01-29, 685.00
1982-01-05, 7030.00
1983-01-24, 6660.00
1983-12-25, 1940.00
1985-02-08, 470.00
1986-02-17, 8790.00
1987-02-13, 676.00
1988-01-17, 106.00
1989-03-11, 148.00
1990-02-17, 86.00
1991-03-24, 2340.00
1992-02-15, 2130.00
1993-01-13, 3890.00
1994-02-20, 166.00
1995-03-10, 8490.00
1996-02-19, 4110.00
1997-01-23, 5280.00
1998-02-03, 7750.00
1999-02-09, 1570.00
2000-02-13, 3560.00
2001-03-05, 1320.00
2001-12-29, 448.00
2002-12-16, 3590.00
2004-02-25, 2370.00
2004-12-31, 1130.00
2005-12-31, 3110.00
2007-02-26, 328.00
2008-01-26, 4620.00
2009-03-04, 3210.00
2010-01-20, 3010.00
2011-03-20, 3570.00
2012-04-13, 197.00
2012-12-23, 3500.00
2014-02-28, 39.00
2014-12-16, 609.00
2016-03-13, 1660.00
2017-02-21, 7700.00
2018-03-22, 452.00
2019-01-17, 3740.00
