1924-04-07, 3040.00
1925-02-11, 3040.00
1926-02-26, 575.00
1926-11-17, 755.00
1927-12-08, 2000.00
1929-04-13, 787.00
1930-06-10, 595.00
1931-03-29, 605.00
1932-04-01, 916.00
1933-08-24, 1500.00
1934-03-05, 700.00
1935-07-09, 1440.00
1935-10-31, 2640.00
1937-05-15, 850.00
1938-09-22, 2980.00
1938-12-06, 2400.00
1940-03-31, 1860.00
1940-11-15, 800.00
1942-03-09, 1220.00
1942-11-26, 2120.00
1943-11-09, 1360.00
1945-07-19, 800.00
1946-05-28, 1240.00
1947-04-06, 2050.00
1948-03-17, 1420.00
1948-12-31, 2900.00
1950-06-02, 1160.00
1950-11-26, 2370.00
1952-04-06, 3170.00
1953-01-25, 2700.00
1953-12-07, 2360.00
1955-08-19, 9560.00
1955-10-16, 2120.00
1957-04-06, 1370.00
1957-12-21, 2000.00
1959-04-03, 844.00
1960-09-13, 2720.00
1961-02-26, 1560.00
1962-03-13, 1040.00
1963-03-27, 1180.00
1964-01-26, 1150.00
1965-02-08, 960.00
1966-02-13, 1180.00
1967-03-30, 757.00
1968-05-30, 2230.00
1969-08-05, 933.00
1970-04-03, 2710.00
1971-02-28, 791.00
1972-06-23, 1420.00
1973-02-03, 1690.00
1973-12-21, 4060.00
1975-02-25, 1820.00
1976-01-28, 2030.00
1977-03-14, 2310.00
1978-01-09, 2360.00
1979-01-25, 2140.00
1979-10-06, 1080.00
1981-02-03, 2240.00
1982-02-04, 1730.00
1983-04-16, 5110.00
1984-04-05, 2390.00
1985-09-28, 1040.00
1986-03-15, 1840.00
1987-04-05, 1590.00
1987-11-30, 997.00
1989-09-20, 1980.00
1989-10-21, 2700.00
1990-12-04, 2150.00
1992-06-06, 981.00
1993-04-01, 1990.00
1994-08-22, 1080.00
1995-03-09, 1200.00
1996-01-28, 2710.00
1996-10-20, 1810.00
1998-05-11, 1040.00
1999-09-17, 3760.00
2000-04-22, 987.00
2000-12-18, 2170.00
2002-06-07, 724.00
2003-06-22, 1930.00
2004-09-18, 3670.00
2005-04-03, 2880.00
2005-10-09, 2970.00
2007-04-16, 4810.00
2008-03-05, 2490.00
2008-12-12, 2520.00
2010-03-14, 2120.00
2011-08-28, 10200.00
2011-12-08, 1480.00
2013-01-31, 1550.00
2014-05-01, 2050.00
2015-07-01, 1050.00
2016-02-25, 2480.00
2017-04-07, 977.00
2018-01-12, 1450.00
2019-01-25, 1700.00
