1867-03-00, 26500.00
1932-02-03, 6760.00
1933-05-10, 5470.00
1934-03-05, 3040.00
1935-03-26, 10700.00
1936-03-24, 6370.00
1937-02-10, 3210.00
1938-07-21, 6760.00
1939-03-06, 5470.00
1940-08-14, 10600.00
1941-07-16, 3210.00
1942-08-09, 6500.00
1942-12-30, 7600.00
1944-02-18, 8160.00
1945-02-17, 5470.00
1946-01-08, 7460.00
1947-01-20, 8900.00
1948-02-14, 5980.00
1948-12-04, 5110.00
1950-02-02, 6240.00
1950-12-07, 6110.00
1951-12-21, 4060.00
1953-02-21, 5470.00
1954-01-22, 9350.00
1955-03-18, 11400.00
1956-04-16, 9500.00
1957-01-29, 15100.00
1958-08-02, 5990.00
1959-01-22, 5360.00
1960-03-30, 6480.00
1961-06-15, 8080.00
1961-12-18, 6760.00
1963-03-12, 11000.00
1964-03-05, 7760.00
1965-03-26, 11000.00
1966-04-13, 7760.00
1966-10-19, 3750.00
1968-03-13, 5230.00
1969-02-02, 4670.00
1970-04-28, 8460.00
1971-05-07, 5220.00
1972-02-26, 5990.00
1973-03-17, 7520.00
1974-04-04, 8720.00
1975-03-30, 9840.00
1976-01-01, 5140.00
1977-04-05, 22000.00
1977-10-02, 17900.00
1979-01-21, 6080.00
1980-03-21, 5550.00
1981-05-21, 5040.00
1982-02-03, 5990.00
1982-12-16, 3860.00
1984-05-07, 17700.00
1985-02-02, 3970.00
1986-03-15, 3480.00
1987-04-16, 8840.00
1988-02-04, 5910.00
1989-09-22, 7380.00
1990-03-17, 5810.00
1991-03-29, 6090.00
1992-02-26, 3360.00
1993-03-24, 7280.00
1994-02-11, 12500.00
1995-01-15, 10800.00
1996-01-19, 9830.00
1997-03-03, 5520.00
1998-04-17, 6780.00
1999-05-08, 3190.00
2000-02-14, 2490.00
2001-07-29, 9020.00
2002-03-18, 9410.00
2003-02-22, 8900.00
2003-11-19, 14700.00
2005-03-29, 2700.00
2006-04-27, 4310.00
2007-03-02, 2550.00
2008-03-05, 5300.00
2009-01-07, 6090.00
2009-12-09, 6670.00
2011-02-28, 8400.00
2011-12-07, 5150.00
2013-01-16, 10800.00
2013-12-23, 3510.00
2015-04-20, 5130.00
2015-12-24, 9140.00
2017-04-24, 8760.00
2018-04-16, 6200.00
2019-02-23, 11100.00
