1921-04-16, 14300.00
1922-03-10, 22400.00
1923-08-15, 15500.00
1924-01-03, 17800.00
1925-05-11, 7590.00
1926-06-04, 4550.00
1927-03-13, 52200.00
1928-04-22, 8920.00
1929-03-23, 21200.00
1930-03-08, 9200.00
1931-08-07, 4430.00
1932-01-30, 20200.00
1932-10-17, 22300.00
1934-03-25, 17000.00
1935-03-13, 15700.00
1936-04-06, 12100.00
1937-01-02, 24000.00
1938-01-22, 15000.00
1939-02-16, 7590.00
1940-04-19, 17600.00
1940-12-29, 2000.00
1942-04-10, 4100.00
1942-12-28, 16000.00
1944-03-29, 12900.00
1945-01-01, 22900.00
1946-01-08, 22000.00
1947-01-03, 8160.00
1948-02-13, 90000.00
1949-01-05, 12900.00
1950-02-15, 19000.00
1951-02-01, 16600.00
1951-12-09, 20600.00
1953-02-12, 13400.00
1954-01-21, 15300.00
1955-03-22, 66300.00
1956-02-19, 13800.00
1957-02-01, 17200.00
1957-11-19, 16100.00
1959-01-22, 7350.00
1960-04-04, 10800.00
1961-03-08, 14300.00
1962-02-27, 20400.00
1963-03-12, 12500.00
1964-04-08, 9800.00
1965-03-30, 18100.00
1966-02-14, 6630.00
1967-05-14, 26400.00
1968-05-17, 9770.00
1969-04-11, 12100.00
1969-12-30, 18700.00
1971-02-22, 8600.00
1972-04-23, 5590.00
1973-03-16, 42000.00
1973-11-28, 43900.00
1975-03-13, 60200.00
1975-10-18, 6940.00
1977-03-04, 22500.00
1977-11-30, 14400.00
1979-04-02, 18000.00
1980-03-21, 42600.00
1981-03-30, 4610.00
1982-01-04, 9950.00
1982-12-27, 31700.00
1984-04-22, 22200.00
1984-11-19, 5530.00
1986-05-29, 8220.00
1987-03-01, 12100.00
1988-01-20, 14400.00
1989-01-13, 20300.00
1990-02-04, 26700.00
1991-05-27, 96300.00
1991-12-03, 30400.00
1993-05-04, 6270.00
1994-03-28, 22200.00
1995-03-08, 15000.00
1996-04-23, 10200.00
1997-03-03, 24200.00
1998-07-15, 27400.00
1999-01-23, 21000.00
2000-03-11, 6470.00
2001-02-17, 22600.00
2002-01-24, 29500.00
2003-05-07, 35400.00
2004-02-06, 29600.00
2004-12-01, 19900.00
2006-01-23, 14100.00
2007-03-02, 4420.00
2008-04-05, 11800.00
2009-05-03, 19800.00
2010-05-03, 93100.00
2011-04-28, 20000.00
2012-01-12, 4620.00
2013-04-12, 9320.00
2014-06-06, 20200.00
2015-02-22, 13900.00
2016-02-03, 16800.00
2017-07-30, 7780.00
2018-03-01, 32500.00
2019-02-23, 31300.00
