1927-01-22, 17000.00
1927-12-14, 18000.00
1929-02-26, 12000.00
1929-11-14, 10700.00
1931-08-20, 11000.00
1932-07-04, 25300.00
1933-03-19, 49300.00
1934-01-07, 15700.00
1935-03-11, 27900.00
1941-01-24, 11400.00
1942-04-09, 12100.00
1943-03-19, 51600.00
1944-03-07, 18500.00
1945-03-06, 44400.00
1946-06-17, 25300.00
1947-01-30, 21900.00
1948-02-14, 33400.00
1948-12-15, 26000.00
1950-02-09, 28800.00
1951-01-15, 26900.00
1952-03-22, 16600.00
1953-03-03, 15000.00
1954-07-21, 15500.00
1955-02-27, 24100.00
1956-04-03, 18600.00
1957-04-04, 26400.00
1958-08-01, 26400.00
1959-01-22, 20700.00
1960-02-11, 17400.00
1961-05-08, 29000.00
1962-02-28, 25000.00
1963-03-05, 35500.00
1964-03-10, 59200.00
1965-09-01, 24900.00
1966-01-02, 21200.00
1967-05-07, 20000.00
1968-05-27, 26300.00
1969-01-30, 7650.00
1970-04-02, 26000.00
1971-02-22, 26300.00
1972-04-08, 14900.00
1972-12-09, 18300.00
1973-11-28, 10400.00
1975-04-24, 42700.00
1975-10-18, 19100.00
1977-03-13, 12400.00
1978-03-13, 23800.00
1979-09-14, 23500.00
1980-07-10, 29000.00
1981-04-05, 16300.00
1982-01-23, 21800.00
1983-05-03, 18000.00
1984-03-29, 15900.00
1985-03-31, 19200.00
1985-11-16, 12900.00
1986-12-02, 14800.00
1988-03-04, 20000.00
1989-02-15, 17600.00
1990-02-16, 20900.00
1990-12-31, 22900.00
1992-03-19, 13900.00
1993-02-22, 12900.00
1994-04-10, 26600.00
1995-05-14, 17000.00
1996-01-24, 21300.00
1997-03-02, 77700.00
1998-01-07, 25700.00
1999-01-09, 9050.00
2000-02-19, 55700.00
2000-12-17, 24100.00
2002-04-22, 33700.00
2003-08-22, 34300.00
2004-01-04, 24100.00
2005-01-06, 18800.00
2006-09-13, 15200.00
2007-02-21, 25500.00
2008-03-04, 27900.00
2009-02-08, 8960.00
2010-05-22, 28800.00
2011-05-03, 32200.00
2011-11-22, 16500.00
2012-12-20, 11000.00
2014-04-29, 17900.00
2015-04-03, 23100.00
2015-12-28, 19800.00
2017-03-31, 21700.00
2018-09-09, 42200.00
2019-02-06, 29200.00
