1968-06-28, 1510.00
1969-04-14, 1450.00
1970-06-01, 930.00
1971-04-24, 1700.00
1972-05-02, 1770.00
1973-03-15, 2200.00
1974-04-14, 1090.00
1975-04-24, 1980.00
1976-03-27, 1860.00
1977-04-21, 1190.00
1978-07-26, 1050.00
1979-04-22, 1850.00
1981-06-15, 1280.00
1982-04-19, 1200.00
1983-05-29, 1310.00
1984-04-30, 1060.00
1985-04-24, 1460.00
1986-04-06, 1960.00
1986-10-15, 1310.00
1988-04-07, 1160.00
1989-03-28, 1500.00
1990-06-13, 2010.00
1991-06-03, 1770.00
1992-04-21, 1550.00
1993-06-20, 1780.00
1994-09-17, 1600.00
1995-08-14, 771.00
1996-04-26, 2440.00
1997-04-06, 1790.00
1998-04-01, 1600.00
1999-05-08, 934.00
2000-07-12, 1410.00
2001-04-13, 1370.00
2002-04-19, 1610.00
2003-04-21, 1310.00
2004-03-29, 1300.00
2005-04-05, 1090.00
2005-10-04, 1020.00
2007-04-01, 1020.00
2008-04-22, 1470.00
2009-04-27, 1160.00
2010-09-24, 1380.00
2011-04-12, 1530.00
2012-03-17, 1170.00
2013-05-04, 1570.00
2014-04-30, 1340.00
2015-04-14, 1030.00
2016-03-17, 1440.00
2017-04-21, 1540.00
2018-06-18, 1530.00
