1.0001	0.9999	11.6282	24.9546	4.15125	10.3198	
1.0005	0.9995	22.6403	44.676	9.09042	14.0093	
1.001	0.999	30.7631	58.4403	13.0304	21.2215	
1.002	0.998	42.4148	77.469	18.9911	33.037	
1.00503	0.995	66.6595	115.326	32.2362	55.3744	
1.0101	0.99	96.2889	159.596	49.5142	85.7548	
1.02041	0.98	143.136	226.902	78.5129	128.82	
1.02564	0.975	163.839	255.931	91.8235	150.059	
1.04167	0.96	220.954	334.458	129.735	207.232	
1.05263	0.95	256.708	382.745	154.187	241.094	
1.11111	0.9	426.851	607.181	275.708	412.98	
1.25	0.8	779.802	1061.95	542.347	757.876	
1.42857	0.7	1193.56	1595.03	864.282	1177.81	
1.66667	0.6	1707.11	2268.61	1265.72	1704.38	
1.75323	0.570376	1885.5	2506.56	1404.52	1879.4	
2	0.5	2373.46	3168.46	1781.18	2373.46	
2.32762	0.429624	2981.41	4015.25	2243.46	2991.65	
2.5	0.4	3285.17	4447.1	2471.44	3291.45	
3.33333	0.3	4627.4	6418	3456.92	4685.69	
5	0.2	6863.57	9891.33	5033.79	7035.42	
10	0.1	11717.9	18028.5	8270.03	12061.9	
20	0.05	18039.1	29488.3	12246	19004.8	
25	0.04	20419.4	33998.1	13695	21521.7	
40	0.025	26030.5	44972.4	17032	27875.3	
50	0.02	28993.8	50939.8	18756.9	31448.3	
100	0.01	39527.8	72956.5	24725	43231	
200	0.005	52256.4	100943	31674.7	59786.7	
500	0.002	72876.5	148787	42501.4	87064	
1000	0.001	91685.6	194593	52035.2	NaN	
2000	0.0005	113571	250010	62818.7	NaN	
10000	0.0001	177920	423236	93155.9	NaN	
