1.0001	0.9999	327.827	500.33	188.722	311.139	
1.0005	0.9995	454.739	668.721	275.434	367.006	
1.001	0.999	531.145	767.657	329.472	456.314	
1.002	0.998	627.11	889.932	398.942	560.464	
1.00503	0.995	796.978	1102.14	525.522	736.078	
1.0101	0.99	973.82	1318.73	661.273	923.474	
1.02041	0.98	1215.5	1609.55	851.946	1157.72	
1.02564	0.975	1312.68	1725.2	930.005	1261.11	
1.04167	0.96	1560.4	2017.44	1131.92	1513.27	
1.05263	0.95	1704.04	2185.57	1250.67	1652.1	
1.11111	0.9	2313.07	2891.55	1764.2	2274.2	
1.25	0.8	3371.84	4109.73	2679.61	3319.48	
1.42857	0.7	4445.52	5352.7	3617.83	4410.99	
1.66667	0.6	5647.65	6767.67	4664.68	5642.52	
1.75323	0.570376	6042.86	7239.52	5006.46	6030.23	
2	0.5	7082.41	8497.59	5898.04	7082.41	
2.32762	0.429624	8310.29	10015.5	6935.99	8326.87	
2.5	0.4	8903.36	10760.7	7431.34	8909.88	
3.33333	0.3	11405.8	13986	9481.04	11499.3	
5	0.2	15298.1	19228.6	12559.3	15569.2	
10	0.1	23140.9	30433.2	18474.6	23580.1	
20	0.05	32762.6	45040.7	25388.3	33956.3	
25	0.04	36291.3	50585.9	27855.7	37614.1	
40	0.025	44486.9	63790.4	33477.2	46717.3	
50	0.02	48765.4	70845.4	36359.8	51778.6	
100	0.01	63814.7	96411	46271.3	68090.1	
200	0.005	81842.7	128330	57776.7	90673.1	
500	0.002	111027	182377	75780	128619	
1000	0.001	137821	234088	91800.3	NaN	
2000	0.0005	169330	297004	110163	NaN	
10000	0.0001	264522	497850	163406	NaN	
