1.0001	0.9999	2447.01	3082.23	1826.24	2387.58	
1.0005	0.9995	2938.52	3632.66	2248.29	2640.18	
1.001	0.999	3208.47	3931.45	2483.95	3000.04	
1.002	0.998	3527.08	4281.43	2765.16	3338.32	
1.00503	0.995	4048.57	4849.04	3231.74	3906.48	
1.0101	0.99	4548.33	5388.03	3685.17	4437.37	
1.02041	0.98	5179.22	6063.15	4264.87	5063.38	
1.02564	0.975	5419.53	6319.08	4487.51	5322.53	
1.04167	0.96	6004.03	6939.46	5032.58	5919.35	
1.05263	0.95	6327.35	7281.61	5335.93	6234.44	
1.11111	0.9	7600.77	8625.7	6540.14	7539.03	
1.25	0.8	9557.11	10693.8	8404.68	9478.01	
1.42857	0.7	11327.5	12585.5	10089.6	11280.1	
1.66667	0.6	13140.1	14554.8	11798.6	13135.3	
1.75323	0.570376	13706	15177.6	12327.4	13689.9	
2	0.5	15136.9	16770.9	13652.7	15136.9	
2.32762	0.429624	16737.8	18585.1	15114.6	16755.1	
2.5	0.4	17482	19439.8	15786.7	17484.6	
3.33333	0.3	20455.3	22922.2	18426.6	20548.2	
5	0.2	24678.9	28034.7	22068.9	24930.4	
10	0.1	32241.2	37573.6	28356.8	32554.5	
20	0.05	40453.7	48361.6	34949.5	41220.7	
25	0.04	43264	52136.9	37162.9	44062.5	
40	0.025	49478.8	60617.5	41995.1	50748.2	
50	0.02	52578.4	64909.1	44376.4	54298.9	
100	0.01	62870.1	79421.6	52167.2	65061.3	
200	0.005	74254.8	95889.5	60610.9	78427	
500	0.002	91179.7	121053	72893.1	99399.4	
1000	0.001	105558	142980	83120.2	NaN	
2000	0.0005	121435	167701	94229.8	NaN	
10000	0.0001	164862	237616	123839	NaN	
