1.0001	0.9999	658.221	965.047	391.541	618.872	
1.0005	0.9995	921.254	1293.66	582.331	719.438	
1.001	0.999	1074.81	1480.17	698.374	883.76	
1.002	0.998	1262.8	1704.44	844.292	1109.28	
1.00503	0.995	1583.13	2078.55	1101.08	1436.44	
1.0101	0.99	1901.72	2443.03	1364.85	1790.67	
1.02041	0.98	2315.91	2908.68	1717.71	2193.2	
1.02564	0.975	2476.38	3087.19	1856.93	2366.15	
1.04167	0.96	2871.51	3523.41	2204.72	2778.07	
1.05263	0.95	3092.37	3765.62	2401.74	2994.36	
1.11111	0.9	3972.54	4724.68	3200.69	3906.03	
1.25	0.8	5337.14	6211.7	4462.75	5261.1	
1.42857	0.7	6568.04	7574.18	5603.43	6524.69	
1.66667	0.6	7814.55	8988.49	6745.17	7808.24	
1.75323	0.570376	8200.01	9434.07	7094.09	8187.02	
2	0.5	9165.33	10567.9	7958.01	9165.33	
2.32762	0.429624	10230.9	11849.5	8894.65	10248.5	
2.5	0.4	10720.1	12448.1	9318.76	10731	
3.33333	0.3	12637	14852.2	10947.2	12714.9	
5	0.2	15258.2	18273.7	13100	15442.5	
10	0.1	19675.5	24325.6	16583.1	19958.6	
20	0.05	24122.5	30708.2	19957.4	24746.1	
25	0.04	25571.2	32840.7	21034.4	26238.9	
40	0.025	28657.2	37460.9	23298.2	29628.6	
50	0.02	30140.8	39717.2	24373.3	31349.7	
100	0.01	34831.1	46986.8	27722.5	36379.9	
200	0.005	39654.7	54659.6	31098.9	42320.1	
500	0.002	46246.5	65430.4	35620.5	50328.3	
1000	0.001	51400.5	74057.5	39092.3	NaN	
2000	0.0005	56701.1	83100.8	42612.4	NaN	
10000	0.0001	69574.5	105707	50981.3	NaN	
