1.0001	0.9999	1276.84	1531.37	1021.03	1264.99	
1.0005	0.9995	1375.74	1639.08	1109.91	1321.87	
1.001	0.999	1432.39	1700.55	1161.11	1395.86	
1.002	0.998	1501.05	1774.85	1223.41	1465.35	
1.00503	0.995	1617.11	1900.04	1329.31	1591.49	
1.0101	0.99	1732.13	2023.65	1434.92	1708.76	
1.02041	0.98	1882.08	2184.25	1573.44	1859.71	
1.02564	0.975	1940.49	2246.68	1627.63	1921.7	
1.04167	0.96	2085.38	2401.29	1762.52	2066.67	
1.05263	0.95	2167.18	2488.45	1838.93	2146.43	
1.11111	0.9	2500.27	2842.96	2151.61	2485.49	
1.25	0.8	3044.06	3422.5	2664.85	3025.26	
1.42857	0.7	3568.06	3985.06	3159.36	3554.77	
1.66667	0.6	4134.97	4601.15	3691.12	4131.99	
1.75323	0.570376	4318.07	4802.13	3861.76	4311.87	
2	0.5	4793.85	5329.44	4302.14	4793.85	
2.32762	0.429624	5348.25	5953.38	4809.2	5352	
2.5	0.4	5613.65	6255.74	5049.56	5612.08	
3.33333	0.3	6722.4	7543.57	6037.4	6755.51	
5	0.2	8428.75	9594.92	7512.69	8537.59	
10	0.1	11861.9	13918.8	10362.1	11992.1	
20	0.05	16130.1	19559.5	13760.7	16501.5	
25	0.04	17718.2	21716.9	14996.2	18113.6	
40	0.025	21459.5	26903.2	17859	22187.3	
50	0.02	23443	29705.6	19353.4	24492.4	
100	0.01	30588.3	40056.7	24629.4	31984.8	
200	0.005	39490.5	53418.3	31018.8	42659.9	
500	0.002	54661	77114.8	41568.2	62328.7	
1000	0.001	69369.9	100971	51496.6	NaN	
2000	0.0005	87565	131439	63473.2	NaN	
10000	0.0001	147908	238096	101550	NaN	
