1.0001	0.9999	2016.59	2528.68	1521.58	1965.47	
1.0005	0.9995	2550.71	3127.16	1981.18	2254.25	
1.001	0.999	2846.28	3453.59	2240.48	2665.56	
1.002	0.998	3196.2	3836.49	2551.36	3012.74	
1.00503	0.995	3769.77	4457.27	3068.78	3644.17	
1.0101	0.99	4318.91	5045.23	3571.83	4223.14	
1.02041	0.98	5009.68	5778.17	4213.3	4906.08	
1.02564	0.975	5271.78	6054.74	4458.8	5189.15	
1.04167	0.96	5906.49	6721.87	5057.33	5836.34	
1.05263	0.95	6255.72	7087.72	5388.71	6176.09	
1.11111	0.9	7617.25	8509.73	6690.59	7566.02	
1.25	0.8	9663.2	10649.3	8660.38	9587.16	
1.42857	0.7	11467.3	12556.2	10392.6	11425.3	
1.66667	0.6	13270.2	14493	12105.8	13269.8	
1.75323	0.570376	13824.4	15095.7	12627.6	13811.8	
2	0.5	15207.6	16616.4	13918.8	15207.6	
2.32762	0.429624	16727.7	18314.7	15318.9	16743	
2.5	0.4	17424.5	19102.4	15954.1	17425.2	
3.33333	0.3	20150.8	22237.5	18402.3	20224.5	
5	0.2	23881.1	26648.2	21668.8	24067.5	
10	0.1	30208.3	34385.9	27043.7	30410.2	
20	0.05	36662.7	42538.3	32371.9	37126.6	
25	0.04	38787.5	45269.6	34099.4	39244.5	
40	0.025	43353.6	51209.1	37774.6	44024.8	
50	0.02	45568.8	54122.4	39541	46503.5	
100	0.01	52663	63578.6	45135.1	53826.8	
200	0.005	60107.3	73687.1	50915.7	62108.5	
500	0.002	70534.7	88124.5	58884.7	74674.3	
1000	0.001	78897.6	99910.9	65184.3	NaN	
2000	0.0005	87693.8	112486	71734.3	NaN	
10000	0.0001	109899	144939	87978.3	NaN	
