1.0001	0.9999	741.915	899.934	582.615	727.163	
1.0005	0.9995	875.732	1045.2	702.392	799.195	
1.001	0.999	947.971	1122.84	767.955	898.923	
1.002	0.998	1032.22	1212.8	845.122	985.926	
1.00503	0.995	1167.99	1356.68	970.883	1135.61	
1.0101	0.99	1295.9	1491.21	1090.73	1270.93	
1.02041	0.98	1454.67	1657.15	1241.02	1428.98	
1.02564	0.975	1514.43	1719.37	1297.96	1493.54	
1.04167	0.96	1658.29	1868.76	1435.74	1640.24	
1.05263	0.95	1737	1950.34	1511.48	1717	
1.11111	0.9	2041.81	2265.74	1806.45	2028.92	
1.25	0.8	2496.28	2737.44	2248.3	2479.19	
1.42857	0.7	2895.83	3156.84	2635.3	2885.96	
1.66667	0.6	3295.37	3583.15	3018.24	3294.72	
1.75323	0.570376	3418.35	3716.02	3135.04	3415.18	
2	0.5	3726.05	4052.08	3424.71	3726.05	
2.32762	0.429624	4065.05	4428.46	3739.48	4068.46	
2.5	0.4	4220.94	4603.68	3882.7	4221.13	
3.33333	0.3	4834.06	5305.19	4437.12	4851.71	
5	0.2	5681.83	6304.16	5183.5	5728.43	
10	0.1	7145.69	8092.08	6430.92	7198.15	
20	0.05	8674.25	10024.6	7694.05	8798.25	
25	0.04	9185.33	10683	8109.51	9310.64	
40	0.025	10297	12133.8	9003.39	10490.7	
50	0.02	10842.7	12854.6	9437.81	11108.4	
100	0.01	12618.8	15235.4	10834.3	12946.9	
200	0.005	14528.2	17848.3	12310.4	15128.9	
500	0.002	17279.3	21696.9	14399.4	18486	
1000	0.001	19548.7	24936.9	16094.7	NaN	
2000	0.0005	21994.4	28487	17897.6	NaN	
10000	0.0001	28426.9	38073.1	22541.6	NaN	
