1.0001	0.9999	11.2093	22.6307	4.03305	9.99016	
1.0005	0.9995	18.0422	33.8972	7.24784	11.8029	
1.001	0.999	22.5044	40.9141	9.50981	14.9543	
1.002	0.998	28.4081	49.9129	12.6566	21.8772	
1.00503	0.995	39.5246	66.2302	18.9608	31.812	
1.0101	0.99	51.8224	83.6215	26.3849	45.0567	
1.02041	0.98	69.5579	107.895	37.7231	61.6625	
1.02564	0.975	76.9396	117.794	42.62	69.2295	
1.04167	0.96	96.2865	143.332	55.8547	88.8749	
1.05263	0.95	107.811	158.328	63.9713	99.9019	
1.11111	0.9	158.611	223.287	101.275	152.118	
1.25	0.8	252.103	341.246	173.77	244.316	
1.42857	0.7	351.137	467.464	252.732	345.299	
1.66667	0.6	465.186	616.817	343.853	463.265	
1.75323	0.570376	503.21	667.758	374.024	500.926	
2	0.5	604.113	805.862	453.291	604.113	
2.32762	0.429624	724.765	976.546	546.339	728.1	
2.5	0.4	783.416	1061.63	590.867	786.716	
3.33333	0.3	1032.83	1437.71	775.387	1049.88	
5	0.2	1424.22	2068.3	1051.7	1467.29	
10	0.1	2215.41	3460.37	1576.03	2304.9	
20	0.05	3180.22	5318.07	2175.53	3413.21	
25	0.04	3531.43	6029.56	2386.04	3802.19	
40	0.025	4340.91	7730.2	2859.17	4777.5	
50	0.02	4759.98	8640.76	3098.46	5307.88	
100	0.01	6215.22	11940.9	3905.52	7048.48	
200	0.005	7922.08	16046	4814.9	9592.29	
500	0.002	10610.4	22931.2	6187.54	13332.5	
1000	0.001	13007.9	29431.9	7365.3	NaN	
2000	0.0005	15753	37227.8	8672.46	NaN	
10000	0.0001	23656.7	61379.8	12256.4	NaN	
