1.0001	0.9999	2695.82	3612.14	1812.11	2599.11	
1.0005	0.9995	3255.74	4259.24	2265.12	2822.22	
1.001	0.999	3563.94	4610.18	2520.3	3159.2	
1.002	0.998	3928.22	5021	2826.59	3618.17	
1.00503	0.995	4525.51	5686.83	3338.44	4242.97	
1.0101	0.99	5098.9	6318.75	3839.56	4885.21	
1.02041	0.98	5823.9	7110.03	4484.64	5604.33	
1.02564	0.975	6100.35	7409.98	4733.51	5903.63	
1.04167	0.96	6773.34	8137.19	5345.04	6604.04	
1.05263	0.95	7145.91	8538.38	5686.6	6969.99	
1.11111	0.9	8615.18	10116.1	7049.3	8495.58	
1.25	0.8	10876.7	12552.3	9173.41	10752.7	
1.42857	0.7	12926.6	14794.2	11099.5	12850.9	
1.66667	0.6	15027.5	17144.9	13052.9	15012.2	
1.75323	0.570376	15683.8	17892.2	13656.5	15658.2	
2	0.5	17344.2	19812.1	15167.2	17344.2	
2.32762	0.429624	19202.5	22012	16828.4	19231.7	
2.5	0.4	20066.7	23053.3	17590.2	20083.6	
3.33333	0.3	23521	27324.8	20570.3	23669.8	
5	0.2	28430.7	33665.4	24652.3	28820.3	
10	0.1	37226.5	45658.8	31634.2	37843.7	
20	0.05	46781.9	59405.6	38888.7	48266.9	
25	0.04	50051.9	64252.2	41312.4	51693.6	
40	0.025	57283.4	75195.2	46585.8	59878.6	
50	0.02	60889.7	80759.3	49176.4	64179.5	
100	0.01	72862.8	99687.5	57619.4	77270.6	
200	0.005	86103.7	121344	66720.2	94698.4	
500	0.002	105779	154725	79881	119777	
1000	0.001	122486	184046	90779.6	NaN	
2000	0.0005	140923	217318	102565	NaN	
10000	0.0001	191305	312375	133748	NaN	
