1.0001	0.9999	87.6518	131.892	51.8059	81.8014	
1.0005	0.9995	146.659	208.568	93.3538	107.734	
1.001	0.999	184.576	256.038	121.408	153.297	
1.002	0.998	233.617	315.991	158.875	202.622	
1.00503	0.995	323.114	422.386	229.915	295.161	
1.0101	0.99	417.338	531.434	307.551	395.739	
1.02041	0.98	545.647	676.607	416.756	518.552	
1.02564	0.975	596.719	733.605	461.113	573.336	
1.04167	0.96	724.919	875.251	574.229	705.526	
1.05263	0.95	797.79	955.058	639.464	776.265	
1.11111	0.9	1093.77	1276.19	909.325	1079.24	
1.25	0.8	1559.96	1780.23	1342.27	1537.96	
1.42857	0.7	1979.21	2239.36	1731.82	1967.93	
1.66667	0.6	2397.52	2707.46	2115.77	2397.64	
1.75323	0.570376	2525.19	2852.63	2231.65	2522.76	
2	0.5	2840.96	3216.45	2515.34	2840.96	
2.32762	0.429624	3181.99	3616.91	2817.07	3187.26	
2.5	0.4	3336.25	3800.52	2952.02	3338.95	
3.33333	0.3	3923.66	4512.82	3457.82	3941.52	
5	0.2	4684.87	5463.38	4096.86	4721.94	
10	0.1	5863.24	6985.46	5057.66	5910.59	
20	0.05	6929.93	8406.81	5904.63	7023.29	
25	0.04	7254.04	8845.77	6158.49	7347.41	
40	0.025	7909.84	9743.11	6667.77	8026.82	
50	0.02	8209.27	10156.7	6898.5	8356.6	
100	0.01	9094.72	11392.8	7574.87	9276.37	
200	0.005	9918.24	12559	8196.69	10169.6	
500	0.002	10921.8	13999.7	8946.13	11322.4	
1000	0.001	11622.5	15017.4	9464.45	NaN	
2000	0.0005	12277	15976.4	9945.32	NaN	
10000	0.0001	13636.2	17991.6	10934.4	NaN	
