1.0001	0.9999	1433.08	1730.07	1137.52	1404.07	
1.0005	0.9995	1767.64	2093.95	1437.04	1592.97	
1.001	0.999	1949.25	2289.12	1602.23	1852.66	
1.002	0.998	2161.48	2515.46	1797.26	2058.03	
1.00503	0.995	2503.71	2877.16	2115.68	2438.83	
1.0101	0.99	2825.69	3214.5	2418.99	2776.66	
1.02041	0.98	3224.01	3628.78	2798.3	3171.76	
1.02564	0.975	3373.4	3783.48	2941.54	3333.27	
1.04167	0.96	3731.62	4153.32	3286.8	3697.82	
1.05263	0.95	3926.74	4354.27	3475.75	3887.7	
1.11111	0.9	4675.7	5124.14	4205.11	4651.27	
1.25	0.8	5771.77	6253.67	5276.74	5733.79	
1.42857	0.7	6714.71	7235.93	6194.5	6694.51	
1.66667	0.6	7638.8	8213.65	7084.26	7639.39	
1.75323	0.570376	7919.63	8514.25	7352.19	7913.85	
2	0.5	8614.62	9265.58	8009.82	8614.62	
2.32762	0.429624	9369.39	10093.6	8714.98	9376.36	
2.5	0.4	9712.43	10474.1	9032.4	9711.91	
3.33333	0.3	11038.7	11967.7	10242.7	11071.7	
5	0.2	12817.4	14021.1	11829	12900	
10	0.1	15756.4	17515.4	14380	15837.4	
20	0.05	18673.1	21080.7	16848.8	18855	
25	0.04	19618.1	22253.2	17638.2	19791.8	
40	0.025	21626.6	24770	19301.4	21874.9	
50	0.02	22590.8	25989.4	20093.6	22945.2	
100	0.01	25638.7	29887.1	22574	26072.9	
200	0.005	28778.9	33964.8	25096.5	29502	
500	0.002	33092	39655.7	28515.3	34657.7	
1000	0.001	36488.9	44203.4	31175.6	NaN	
2000	0.0005	40009.6	48971.8	33906.4	NaN	
10000	0.0001	48695	60947.6	40545.5	NaN	
