1.0001	0.9999	1824.05	2204.91	1435.48	1782.03	
1.0005	0.9995	2200.47	2609.71	1775.41	1979.3	
1.001	0.999	2401.5	2823.32	1959.97	2257.91	
1.002	0.998	2633.88	3068.42	2175.58	2501.75	
1.00503	0.995	3003.52	3454.87	2522.95	2909.85	
1.0101	0.99	3346.29	3810.21	2849.19	3277.73	
1.02041	0.98	3764.51	4240.82	3251.69	3692.61	
1.02564	0.975	3919.88	4400.15	3402.26	3861.42	
1.04167	0.96	4289.44	4778.16	3762.29	4241.46	
1.05263	0.95	4489.09	4981.96	3957.71	4436.57	
1.11111	0.9	5245.82	5753.7	4702.41	5213.34	
1.25	0.8	6329.95	6864.61	5772.63	6287.62	
1.42857	0.7	7244.37	7814.67	6669.73	7221.68	
1.66667	0.6	8126.78	8748.73	7524.35	8125.84	
1.75323	0.570376	8392.54	9033.91	7779.01	8386.01	
2	0.5	9045.82	9743.03	8399.08	9045.82	
2.32762	0.429624	9748.72	10519	9056.59	9756.42	
2.5	0.4	10066.1	10873.7	9350.21	10067.4	
3.33333	0.3	11281.8	12256.1	10457.5	11316.8	
5	0.2	12886.9	14132.6	11882.5	12971.2	
10	0.1	15486.6	17271.3	14122.3	15580.7	
20	0.05	18012.8	20414.2	16240.6	18218.8	
25	0.04	18821.5	21436.5	16909.1	19026.8	
40	0.025	20525.9	23613.9	18305.3	20821.6	
50	0.02	21337.7	24661.1	18964.8	21732.3	
100	0.01	23878.9	27978	21009	24355.5	
200	0.005	26461.5	31403.6	23058.7	27262.2	
500	0.002	29957.5	36118.9	25795.5	31438.6	
1000	0.001	32674.2	39839.3	27896	NaN	
2000	0.0005	35459.5	43700.2	30028.7	NaN	
10000	0.0001	42216.6	53242.2	35126.2	NaN	
