1.0001	0.9999	924.974	1157.4	695.264	904.938	
1.0005	0.9995	1077.89	1327.55	827.654	982.775	
1.001	0.999	1161.76	1419.97	901.292	1092.61	
1.002	0.998	1260.71	1528.34	989.009	1199.88	
1.00503	0.995	1422.74	1704.38	1134.35	1375.84	
1.0101	0.99	1578.17	1871.95	1275.53	1540.93	
1.02041	0.98	1774.8	2082.51	1456.16	1736.6	
1.02564	0.975	1849.83	2162.52	1525.61	1817.4	
1.04167	0.96	2032.7	2356.97	1695.9	2003.95	
1.05263	0.95	2134.09	2464.5	1790.85	2102.84	
1.11111	0.9	2535.19	2888.98	2169.26	2514.12	
1.25	0.8	3157.21	3548.54	2760.6	3131.55	
1.42857	0.7	3726.33	4158.4	3301.07	3710.37	
1.66667	0.6	4315.08	4799.81	3855.24	4312.73	
1.75323	0.570376	4500.11	5004.01	4027.89	4494.23	
2	0.5	4970.41	5529.17	4462.91	4970.41	
2.32762	0.429624	5501.17	6132.63	4946.9	5506.69	
2.5	0.4	5749.32	6418.67	5170.63	5750.13	
3.33333	0.3	6749.84	7595.96	6056.92	6782.64	
5	0.2	8194.88	9356.71	7298.31	8286.75	
10	0.1	10846	12733.5	9488.57	10965.2	
20	0.05	13808.2	16676.9	11844.7	14109.1	
25	0.04	14840	18084.7	12648.6	15159.4	
40	0.025	17152.2	21294.6	14424.6	17676.1	
50	0.02	18320.5	22942.9	15310.2	19028.2	
100	0.01	22266	28625.5	18252.3	23180.2	
200	0.005	26740.9	35258.9	21513.6	28557.4	
500	0.002	33585.9	45729.4	26380.8	37161.8	
1000	0.001	39563.7	55144.7	30535.5	NaN	
2000	0.0005	46322.6	66051	35145.6	NaN	
10000	0.0001	65556.6	98332	47873.7	NaN	
