1.0001	0.9999	8.40666	17.0343	3.31526	7.39958	
1.0005	0.9995	18.9976	34.9523	8.53311	11.0973	
1.001	0.999	27.3574	48.2331	13.0173	18.9843	
1.002	0.998	39.7832	67.1704	20.0742	30.7831	
1.00503	0.995	66.5751	106.026	36.3783	55.8261	
1.0101	0.99	100.032	152.297	58.1441	90.1593	
1.02041	0.98	153.33	223.033	94.9401	139.095	
1.02564	0.975	176.847	253.47	111.786	163.451	
1.04167	0.96	241.268	335.224	159.346	228.569	
1.05263	0.95	281.161	384.97	189.628	266.611	
1.11111	0.9	465.791	610.208	335.241	453.729	
1.25	0.8	823.21	1038.12	630.114	802.79	
1.42857	0.7	1207.22	1500.28	952.567	1194.74	
1.66667	0.6	1644.48	2037.59	1318.17	1643.83	
1.75323	0.570376	1788.16	2217.21	1437.26	1784.78	
2	0.5	2163.28	2693.54	1745.18	2163.28	
2.32762	0.429624	2599.07	3259.9	2097.27	2606.72	
2.5	0.4	2806.31	3533.88	2262.64	2811.05	
3.33333	0.3	3651.62	4679.63	2924.61	3682.2	
5	0.2	4874.06	6405.74	3852.03	4945.61	
10	0.1	7034.77	9614.23	5427.89	7148.93	
20	0.05	9259.21	13080.8	6990.01	9510.47	
25	0.04	9984.16	14240.3	7488.91	10248.5	
40	0.025	11519.6	16738.2	8531.78	11880.5	
50	0.02	12250.9	17946.7	9022.56	12705.7	
100	0.01	14523.7	21771.5	10526.6	15116.8	
200	0.005	16783.9	25668.7	11994.8	17683.7	
500	0.002	19728.3	30868.6	13872.9	21155	
1000	0.001	21907.8	34797.5	15241.5	NaN	
2000	0.0005	24036.3	38694.1	16562.6	NaN	
10000	0.0001	28745.3	47503.2	19438.1	NaN	
