1.0001	0.9999	5619.51	6543.02	4643.52	5544.33	
1.0005	0.9995	6242.96	7194.66	5229.29	5883.93	
1.001	0.999	6575.38	7540.11	5544.32	6339.66	
1.002	0.998	6960.01	7938.33	5910.91	6745.19	
1.00503	0.995	7573.8	8570.97	6500.12	7423.31	
1.0101	0.99	8146.3	9158.49	7053.75	8027.76	
1.02041	0.98	8850.62	9878.74	7739.39	8734.03	
1.02564	0.975	9114.09	10147.6	7996.96	9018.45	
1.04167	0.96	9745.43	10791.2	8616.17	9661.12	
1.05263	0.95	10089.2	11141.4	8954.39	9997.16	
1.11111	0.9	11411.6	12488.6	10259.6	11352.4	
1.25	0.8	13363.8	14487.4	12189.3	13291.6	
1.42857	0.7	15066.9	16252.6	13863.8	15023.7	
1.66667	0.6	16761.9	18038.5	15512	16756.6	
1.75323	0.570376	17282.5	18593.8	16013.5	17267	
2	0.5	18582.6	19995.9	17254.9	18582.6	
2.32762	0.429624	20014	21565	18602.6	20027	
2.5	0.4	20671.5	22294.8	19214.9	20671.1	
3.33333	0.3	23255.6	25215.4	21582.5	23332.2	
5	0.2	26828.6	29376.9	24766.6	27037	
10	0.1	33012	36845.7	30093.8	33244.9	
20	0.05	39501.1	44960.7	35511.3	40057.3	
25	0.04	41679.7	47737.1	37300.2	42248.1	
40	0.025	46435.1	53876	41162.2	47339.9	
50	0.02	48778.7	56938	43046.2	50008.9	
100	0.01	56446.5	67107.4	49134.1	57941.2	
200	0.005	64761.4	78368.3	55623.3	67595.8	
500	0.002	76872.3	95144.8	64904	82455.2	
1000	0.001	86976.1	109438	72517.2	NaN	
2000	0.0005	97977.1	125273	80693	NaN	
10000	0.0001	127440	168879	102114	NaN	
