1.0001	0.9999	0.529677	1.03966	0.224071	0.484034	
1.0005	0.9995	1.04475	1.90886	0.485732	0.700614	
1.001	0.999	1.43029	2.52942	0.694308	1.12167	
1.002	0.998	1.98985	3.40186	1.01033	1.63889	
1.00503	0.995	3.17291	5.17598	1.71498	2.80435	
1.0101	0.99	4.64572	7.30136	2.63992	4.29288	
1.02041	0.98	7.02016	10.6117	4.20547	6.52077	
1.02564	0.975	8.0841	12.0633	4.92898	7.62693	
1.04167	0.96	11.0573	16.0491	7.00447	10.5938	
1.05263	0.95	12.9435	18.537	8.35373	12.3847	
1.11111	0.9	22.126	30.3862	15.1621	21.6212	
1.25	0.8	41.958	55.3788	30.566	40.9622	
1.42857	0.7	66.1407	85.731	49.8177	65.4142	
1.66667	0.6	97.1727	125.14	74.6245	97.1236	
1.75323	0.570376	108.168	139.277	83.3815	107.88	
2	0.5	138.731	179.084	107.564	138.731	
2.32762	0.429624	177.665	230.864	137.984	178.162	
2.5	0.4	197.432	257.589	153.26	197.58	
3.33333	0.3	286.911	381.818	221.106	289.974	
5	0.2	442.212	607.798	334.787	451.918	
10	0.1	798.902	1161.76	583.117	815.983	
20	0.05	1292.36	1981.89	909.028	1343.86	
25	0.04	1484.87	2314.36	1032.43	1541.84	
40	0.025	1950.8	3141.96	1324.7	2048.73	
50	0.02	2202.99	3601.6	1479.77	2343.07	
100	0.01	3128.99	5346.42	2034.79	3345.37	
200	0.005	4299.78	7654.83	2712.46	4749.41	
500	0.002	6294.05	11782.8	3824.45	7344.48	
1000	0.001	8200.3	15905.3	4852.09	NaN	
2000	0.0005	10506.4	21073.5	6061.75	NaN	
10000	0.0001	17734.5	38216.8	9692.43	NaN	
