1.0001	0.9999	6125.64	6972.16	5232.15	6083.28	
1.0005	0.9995	6509.18	7370.33	5597.73	6310	
1.001	0.999	6723.42	7592.18	5802.76	6598.21	
1.002	0.998	6978.6	7855.96	6047.68	6853.74	
1.00503	0.995	7400.19	8290.81	6453.85	7317.16	
1.0101	0.99	7807.56	8710.03	6847.93	7733.25	
1.02041	0.98	8325.12	9241.66	7350.58	8256.13	
1.02564	0.975	8523.03	9444.73	7543.29	8466.92	
1.04167	0.96	9005.95	9939.94	8014.48	8950.69	
1.05263	0.95	9273.86	10214.5	8276.38	9212.39	
1.11111	0.9	10334.2	11301.8	9315.37	10292.5	
1.25	0.8	11977.9	12993.6	10927.7	11924.9	
1.42857	0.7	13480.4	14554.4	12395.9	13445.1	
1.66667	0.6	15034.3	16189.4	13901.3	15027.9	
1.75323	0.570376	15523	16708.9	14371.3	15507.3	
2	0.5	16764.3	18040.4	15556.2	16764.3	
2.32762	0.429624	18166.4	19566.4	16878.6	18175.2	
2.5	0.4	18822.5	20288.6	17491.5	18817.6	
3.33333	0.3	21472.2	23255.1	19928.7	21545.4	
5	0.2	25314.7	27685.7	23368.7	25540.5	
10	0.1	32423.9	36196.6	29516.8	32656.6	
20	0.05	40469.7	46190.8	36247.2	41076.5	
25	0.04	43298.4	49777.1	38571.4	43916	
40	0.025	49687.3	57995	43756.5	50760.8	
50	0.02	52940.7	62236.9	46366.8	54476.6	
100	0.01	64055.1	76981.8	55156.5	65936.7	
200	0.005	76886.4	94427.6	65101.1	80807.5	
500	0.002	96952.1	122461	80312.8	105921	
1000	0.001	114881	148160	93625.7	NaN	
2000	0.0005	135574	178468	108727	NaN	
10000	0.0001	196674	271216	152063	NaN	
