1.0001	0.9999	25.2593	38.7897	14.3081	23.5619	
1.0005	0.9995	38.7741	56.5609	23.5607	29.0747	
1.001	0.999	47.1212	67.1715	29.552	38.4707	
1.002	0.998	57.7005	80.3306	37.3832	50.0575	
1.00503	0.995	76.553	103.183	51.8684	69.2734	
1.0101	0.99	96.0994	126.291	67.4516	90.3826	
1.02041	0.98	122.484	156.822	89.1862	115.72	
1.02564	0.975	132.958	168.785	97.9955	126.928	
1.04167	0.96	159.261	198.536	120.484	154.078	
1.05263	0.95	174.247	215.342	133.496	168.644	
1.11111	0.9	235.645	283.552	187.888	231.728	
1.25	0.8	334.867	393.329	277.783	329.716	
1.42857	0.7	427.381	496.939	361.987	424.439	
1.66667	0.6	523.172	606.621	448.324	522.904	
1.75323	0.570376	553.138	641.522	475.046	552.307	
2	0.5	628.808	730.973	541.826	628.808	
2.32762	0.429624	713.115	832.843	615.006	714.433	
2.5	0.4	752.081	880.691	648.401	752.808	
3.33333	0.3	905.99	1074.07	777.857	911.598	
5	0.2	1118.75	1351.62	951.294	1131.96	
10	0.1	1480.72	1845.91	1235.34	1500.16	
20	0.05	1846.87	2368.39	1512.44	1889.86	
25	0.04	1966.19	2542.79	1601.01	2011.44	
40	0.025	2220.15	2919.93	1787.15	2284.88	
50	0.02	2342.04	3103.63	1875.45	2424.1	
100	0.01	2726.21	3692.98	2149.94	2831.02	
200	0.005	3118.87	4310.04	2425.28	3292.09	
500	0.002	3650.71	5166.7	2791.2	3931.22	
1000	0.001	4062.25	5844.29	3069.63	NaN	
2000	0.0005	4481.33	6546.25	3349.48	NaN	
10000	0.0001	5480.99	8264	4004.26	NaN	
