1.0001	0.9999	26.2569	51.1996	10.7527	23.7787	
1.0005	0.9995	46.7871	84.994	21.1419	31.3246	
1.001	0.999	61.1118	107.495	28.8858	45.3775	
1.002	0.998	80.9197	137.656	40.0829	65.827	
1.00503	0.995	120.32	195.422	63.6175	103.562	
1.0101	0.99	166.385	260.486	92.6919	151.298	
1.02041	0.98	236.332	356.057	139.123	216.615	
1.02564	0.975	266.448	396.363	159.77	247.9	
1.04167	0.96	347.711	503.337	217.002	329.767	
1.05263	0.95	397.512	567.913	252.977	377.247	
1.11111	0.9	626.942	859.63	424.87	609.824	
1.25	0.8	1079.84	1424.66	780.545	1053.6	
1.42857	0.7	1589.55	2061.66	1190.53	1571.23	
1.66667	0.6	2203.91	2843.02	1685.76	2201.01	
1.75323	0.570376	2413.99	3114.55	1854.18	2407.06	
2	0.5	2982.13	3860.59	2306.01	2982.13	
2.32762	0.429624	3679.26	4799.13	2852.18	3690.24	
2.5	0.4	4024.1	5272.41	3118.93	4030.17	
3.33333	0.3	5527.27	7398.69	4257.23	5589.2	
5	0.2	7980.56	11055.8	6044.46	8160.87	
10	0.1	13185.2	19383.9	9638.84	13523.6	
20	0.05	19832.7	30825.8	13983.3	20771.4	
25	0.04	22313.1	35274.6	15554.8	23373.4	
40	0.025	28128.2	46017.8	19158.8	29897.7	
50	0.02	31184.9	51821.3	21015.1	33551.5	
100	0.01	41999.5	73081.6	27416	45501.6	
200	0.005	54999	99884.4	34844.1	62074	
500	0.002	75985	145411	46395.9	89562	
1000	0.001	95099.8	188829	56567.6	NaN	
2000	0.0005	117342	241264	68085	NaN	
10000	0.0001	182912	405198	100615	NaN	
