1.0001	0.9999	1082.33	1530.12	705.143	1039.13	
1.0005	0.9995	1611.76	2194.95	1101.25	1315.47	
1.001	0.999	1936.91	2593.3	1352.45	1749.08	
1.002	0.998	2349.01	3090.14	1677.62	2136.18	
1.00503	0.995	3083.85	3959.15	2272.55	2926.84	
1.0101	0.99	3850.43	4848.6	2909.37	3722.46	
1.02041	0.98	4894.61	6040.25	3797.05	4740.92	
1.02564	0.975	5312.43	6512.19	4157.53	5188.27	
1.04167	0.96	6370.46	7697.9	5081.2	6260.11	
1.05263	0.95	6978.99	8375.02	5618.38	6848.21	
1.11111	0.9	9515.99	11174.3	7891.29	9423.44	
1.25	0.8	13763.2	15832.2	11761.4	13598.5	
1.42857	0.7	17880.9	20374.8	15529.6	17785.2	
1.66667	0.6	22298	25317.3	19545.5	22300.6	
1.75323	0.570376	23710.9	26916.8	20820.2	23681.4	
2	0.5	27341.7	31071.2	24070.8	27341.7	
2.32762	0.429624	31495.9	35902.5	27743.2	31538.2	
2.5	0.4	33452.5	38205.8	29455.6	33454.4	
3.33333	0.3	41403.3	47737.3	36310	41615.7	
5	0.2	52963.6	62024	46020	53527.3	
10	0.1	74087.6	89157.3	63185.7	74743	
20	0.05	97253.3	120075	81408.2	98855.9	
25	0.04	105184	130887	87536.8	106774	
40	0.025	122682	155091	100895	125033	
50	0.02	131375	167281	107457	134756	
100	0.01	160028	208137	128793	164526	
200	0.005	191266	253718	151621	199073	
500	0.002	236731	321682	184200	254348	
1000	0.001	274421	379270	210733	NaN	
2000	0.0005	315070	442480	238949	NaN	
10000	0.0001	421483	612497	311226	NaN	
