1.0001	0.9999	1475.45	2033.36	933.097	1387.79	
1.0005	0.9995	1948.88	2578.5	1309.05	1538.7	
1.001	0.999	2209.68	2871.01	1524.73	1779.85	
1.002	0.998	2519.43	3212.77	1787.65	2204.29	
1.00503	0.995	3011.5	3745.61	2218.33	2704.99	
1.0101	0.99	3476.24	4240.03	2637.52	3257.67	
1.02041	0.98	4046.54	4838.25	3165.5	3827.03	
1.02564	0.975	4258.66	5058.96	3365.13	4059.97	
1.04167	0.96	4762.69	5580.7	3845.32	4602.54	
1.05263	0.95	5034.22	5860.69	4106.96	4875	
1.11111	0.9	6055.11	6911.63	5103.65	5955.56	
1.25	0.8	7484.67	8398.04	6513.72	7390.08	
1.42857	0.7	8653.13	9646	7657.21	8603.07	
1.66667	0.6	9745.47	10852.7	8704.7	9736.35	
1.75323	0.570376	10067.5	11216.9	9008.37	10054.5	
2	0.5	10845.6	12113.4	9731.41	10845.6	
2.32762	0.429624	11661.1	13078.2	10473	11679.1	
2.5	0.4	12022	13513.3	10796	12037.1	
3.33333	0.3	13364.4	15171.9	11971.5	13430.7	
5	0.2	15042.8	17326.7	13391.4	15177	
10	0.1	17552.7	20689.6	15435.2	17757.4	
20	0.05	19772.8	23780.6	17183.5	20163	
25	0.04	20442.5	24731.8	17702	20855.7	
40	0.025	21794.9	26676.8	18738.3	22344.7	
50	0.02	22412.1	27574.9	19207	23055.6	
100	0.01	24242.8	30274	20582.1	25031.9	
200	0.005	25960	32851.2	21854.1	27175.4	
500	0.002	28084.1	36095.6	23406.3	29625.9	
1000	0.001	29596.1	38440.6	24498.4	NaN	
2000	0.0005	31035.6	40699.5	25529.1	NaN	
10000	0.0001	34135.1	45644.6	27721	NaN	
