1.0001	0.9999	0.778293	2.19367	0.193877	0.653417	
1.0005	0.9995	2.12194	5.27956	0.628178	1.04353	
1.001	0.999	3.3479	7.87718	1.07114	1.96636	
1.002	0.998	5.37387	11.9403	1.8623	3.7573	
1.00503	0.995	10.4059	21.3771	4.02541	8.01382	
1.0101	0.99	17.6959	34.1918	7.46507	15.0834	
1.02041	0.98	31.1689	56.5438	14.3883	26.9262	
1.02564	0.975	37.7431	67.0713	17.9498	33.4398	
1.04167	0.96	57.493	97.7818	29.1489	52.7322	
1.05263	0.95	70.8982	118.083	37.075	65.1612	
1.11111	0.9	143.206	223.658	82.588	137.124	
1.25	0.8	324.355	478.042	206.117	312.165	
1.42857	0.7	571.773	822.696	382.389	562.045	
1.66667	0.6	914.428	1307.48	629.361	912.957	
1.75323	0.570376	1040.59	1488.97	720.1	1036.68	
2	0.5	1401.04	2016.68	977.572	1401.04	
2.32762	0.429624	1875.53	2731.17	1311.7	1884.15	
2.5	0.4	2121.61	3109.92	1482.78	2127.29	
3.33333	0.3	3265.34	4933.67	2260.09	3315.6	
5	0.2	5319.46	8417.53	3598.41	5475.53	
10	0.1	10165.5	17361.1	6571.63	10511.6	
20	0.05	16923.3	30955	10466.5	17947.1	
25	0.04	19549.9	36498.3	11928.2	20731	
40	0.025	25860.8	50286.4	15353	27853	
50	0.02	29245.7	57918.4	17148.3	31929.5	
100	0.01	41472.8	86609.3	23448.8	45674	
200	0.005	56492.6	123794	30892.5	64919.8	
500	0.002	81069.3	188147	42587.1	97387	
1000	0.001	103548	249995	52903.9	NaN	
2000	0.0005	129639	324662	64541.4	NaN	
10000	0.0001	205386	554925	96883.2	NaN	
