1.0001	0.9999	0.82623	2.22991	0.193723	0.69005	
1.0005	0.9995	1.74716	4.20407	0.487991	0.895824	
1.001	0.999	2.45987	5.62119	0.743635	1.2987	
1.002	0.998	3.51545	7.6173	1.15344	2.35534	
1.00503	0.995	5.78809	11.6617	2.12596	4.16293	
1.0101	0.99	8.66246	16.4835	3.47983	7.04095	
1.02041	0.98	13.3407	23.9322	5.88544	11.1729	
1.02564	0.975	15.4449	27.1765	7.02906	13.2309	
1.04167	0.96	21.3331	36.024	10.3828	19.0152	
1.05263	0.95	25.0673	41.5061	12.6048	22.4899	
1.11111	0.9	43.1661	67.2867	24.0861	40.7363	
1.25	0.8	81.6208	120.537	50.5983	78.1532	
1.42857	0.7	127.392	184.142	83.6243	124.581	
1.66667	0.6	184.628	265.836	125.355	183.676	
1.75323	0.570376	204.562	294.976	139.832	203.401	
2	0.5	259.16	376.665	179.136	259.16	
2.32762	0.429624	327.168	482.165	227.241	329.16	
2.5	0.4	361.134	536.328	250.897	363.17	
3.33333	0.3	510.875	785.623	352.466	521.37	
5	0.2	758.654	1229.83	512.57	786.071	
10	0.1	1288.69	2279.1	832.816	1350.73	
20	0.05	1964.28	3758.4	1213.77	2130.56	
25	0.04	2214.94	4339.05	1349.76	2409.34	
40	0.025	2798.65	5746.68	1657.96	3112.7	
50	0.02	3103.25	6508.81	1814.83	3499.25	
100	0.01	4167.85	9299.17	2346.3	4781.5	
200	0.005	5422.09	12800.2	2946.51	6634.6	
500	0.002	7393.54	18679.3	3849.15	9374.68	
1000	0.001	9138.59	24199.4	4617.15	NaN	
2000	0.0005	11116.6	30757.7	5460.77	NaN	
10000	0.0001	16676.6	50581.2	7720.64	NaN	
