1.0001	0.9999	960.22	1293.24	652.192	926.892	
1.0005	0.9995	1200.14	1576.71	843.254	1038.2	
1.001	0.999	1335.2	1733.78	953.286	1205.21	
1.002	0.998	1497.28	1920.34	1087.37	1386.79	
1.00503	0.995	1768.22	2228.28	1315.76	1674.97	
1.0101	0.99	2033.73	2526.3	1543.99	1960.49	
1.02041	0.98	2376.21	2906.53	1843.65	2297.67	
1.02564	0.975	2508.6	3052.53	1960.85	2440.13	
1.04167	0.96	2834.74	3410.4	2252.27	2774.72	
1.05263	0.95	3017.49	3610.04	2417.01	2952.77	
1.11111	0.9	3751.89	4408.66	3086.96	3707.22	
1.25	0.8	4919.06	5677.27	4166.19	4864.76	
1.42857	0.7	6009.12	6874.5	5176.36	5975.5	
1.66667	0.6	7153.21	8153.96	6228.02	7148.34	
1.75323	0.570376	7515.58	8565.05	6558.16	7503.98	
2	0.5	8442.06	9629.87	7394.57	8442.06	
2.32762	0.429624	9494.24	10863.6	8330.21	9507.79	
2.5	0.4	9988.69	11452.1	8764.61	9993.56	
3.33333	0.3	11994.4	13894.5	10494.1	12066.6	
5	0.2	14917	17592.5	12933.2	15113.5	
10	0.1	20326.5	24782	17263	20610.6	
20	0.05	26407.6	33271.8	21934.3	27120.8	
25	0.04	28530	36317.7	23528.3	29301	
40	0.025	33289.5	43281.9	27048	34535.6	
50	0.02	35694.4	46864.9	28800.9	37344.4	
100	0.01	43811.4	59239	34612.7	46000.4	
200	0.005	52997.6	73697.1	41028.5	57283.7	
500	0.002	66991.5	96495.3	50546.1	74969.5	
1000	0.001	79148.5	116943	58614.8	NaN	
2000	0.0005	92818.1	140544	67508	NaN	
10000	0.0001	131294	209832	91755.8	NaN	
