1.0001	0.9999	73.2491	155.971	25.6263	63.733	
1.0005	0.9995	149.689	288.973	60.262	85.8713	
1.001	0.999	206.501	381.673	88.503	129.826	
1.002	0.998	289.592	511.599	132.48	214.894	
1.00503	0.995	455.365	758.113	227.063	363.739	
1.0101	0.99	656.185	1042.7	350.315	574.055	
1.02041	0.98	965.089	1462.43	552.782	856.92	
1.02564	0.975	1098.54	1639.17	643.93	994.006	
1.04167	0.96	1458.06	2105.87	897.909	1358.57	
1.05263	0.95	1677.35	2385.53	1057.76	1568	
1.11111	0.9	2671.48	3625.91	1814.64	2581.48	
1.25	0.8	4546.93	5925.47	3319.75	4420.97	
1.42857	0.7	6532.19	8381.02	4949.23	6452.6	
1.66667	0.6	8780.25	11234.2	6788.95	8768.02	
1.75323	0.570376	9518.07	12190.5	7387.26	9493.76	
2	0.5	11445.8	14737.1	8933.86	11445.8	
2.32762	0.429624	13691.6	17789.2	10703.3	13736.5	
2.5	0.4	14760.7	19273	11533.7	14795	
3.33333	0.3	19151.2	25557.3	14869	19349.4	
5	0.2	25584.9	35247.7	19574.8	26067.4	
10	0.1	37238.4	53954.2	27699.9	38112.2	
20	0.05	49643.6	75141	35956.1	51623.7	
25	0.04	53780.7	82449.1	38641.2	55941.7	
40	0.025	62698.6	98562.8	44333.9	65816	
50	0.02	67022	106538	47052	70873.8	
100	0.01	80780	132557	55547	85955.8	
200	0.005	94964	160291	64095.5	103648	
500	0.002	114223	199235	75425.3	127125	
1000	0.001	129084	230179	83984.7	NaN	
2000	0.0005	144119	262198	92505.6	NaN	
10000	0.0001	179380	339784	112031	NaN	
