1.0001	0.9999	32.8267	40.9654	23.9645	31.6563	
1.0005	0.9995	38.6595	47.1249	29.2258	33.651	
1.001	0.999	41.6953	50.2856	32.0282	36.6688	
1.002	0.998	45.1428	53.844	35.258	41.6326	
1.00503	0.995	50.504	59.3232	40.3699	47.2559	
1.0101	0.99	55.3526	64.2334	45.0746	53.0842	
1.02041	0.98	61.1262	70.0406	50.762	58.9544	
1.02564	0.975	63.2342	72.1532	52.8582	61.2918	
1.04167	0.96	68.175	77.096	57.8056	66.6172	
1.05263	0.95	70.803	79.7229	60.4535	69.2617	
1.11111	0.9	80.5289	89.4629	70.3194	79.5793	
1.25	0.8	93.8919	103.02	83.911	93.044	
1.42857	0.7	104.718	114.293	94.803	104.254	
1.66667	0.6	114.832	125.163	104.774	114.735	
1.75323	0.570376	117.82	128.446	107.671	117.686	
2	0.5	125.057	136.543	114.589	125.057	
2.32762	0.429624	132.689	145.304	121.728	132.844	
2.5	0.4	136.083	149.273	124.851	136.205	
3.33333	0.3	148.82	164.543	136.31	149.455	
5	0.2	165.048	184.774	150.388	166.419	
10	0.1	190.119	217.423	171.268	192.185	
20	0.05	213.272	248.785	189.876	217.441	
25	0.04	220.463	258.728	195.553	224.944	
40	0.025	235.308	279.525	207.141	241.595	
50	0.02	242.236	289.351	212.496	249.707	
100	0.01	263.392	319.79	228.656	272.745	
200	0.005	284.136	350.23	244.257	299.732	
500	0.002	311.154	390.681	264.264	331.798	
1000	0.001	331.4	421.547	279.052	NaN	
2000	0.0005	351.55	452.707	293.614	NaN	
10000	0.0001	398.205	526.424	326.805	NaN	
