1.0001	0.9999	315.116	451.305	196.315	295.41	
1.0005	0.9995	476.015	649.265	316.728	362.658	
1.001	0.999	572.551	764.276	392.238	475.874	
1.002	0.998	692.412	904.209	488.691	607.829	
1.00503	0.995	898.584	1139.27	660.281	821.883	
1.0101	0.99	1104.77	1369.08	837.619	1048	
1.02041	0.98	1372.3	1661.72	1074.37	1306.1	
1.02564	0.975	1475.47	1773.32	1167.32	1417.65	
1.04167	0.96	1727.82	2044.1	1397.77	1680.97	
1.05263	0.95	1867.65	2193.13	1527.07	1817.84	
1.11111	0.9	2414.79	2772.62	2040.79	2382.72	
1.25	0.8	3228.13	3635.16	2815.18	3187.1	
1.42857	0.7	3925.05	4386.97	3476.58	3904.27	
1.66667	0.6	4597.03	5129.99	4104.83	4596.07	
1.75323	0.570376	4798.34	5356.55	4290.62	4793.66	
2	0.5	5289.79	5917.63	4739.12	5289.79	
2.32762	0.429624	5811.5	6525.53	5207.3	5820.21	
2.5	0.4	6044.67	6801.18	5413.99	6049.85	
3.33333	0.3	6919.5	7855.67	6176.48	6949.22	
5	0.2	8027.21	9232.15	7116.4	8087.84	
10	0.1	9698.8	11382	8492.54	9779.7	
20	0.05	11179.2	13346.3	9678.81	11335.3	
25	0.04	11624.4	13946.7	10030.6	11782.8	
40	0.025	12519.6	15166.4	10732.2	12722	
50	0.02	12926.3	15725.6	11048.4	13173.8	
100	0.01	14122.7	17388.5	11970.7	14420	
200	0.005	15229.1	18948	12813.9	15651.1	
500	0.002	16572.3	20867.3	13826.4	17190.7	
1000	0.001	17508.4	22220.7	14525.4	NaN	
2000	0.0005	18382.9	23496.1	15173.9	NaN	
10000	0.0001	20203	26182.6	16510.9	NaN	
