Z08196000                       USGS 
H08196000       2930160994652004848463SW12110106126    126     1335.20          
N08196000       Dry Frio Rv nr Reagan Wells, TX
Y08196000       
308196000       1880                          33.005Bm                   
308196000       19320701  307007              23.005                   
308196000       19350614  647007              26.00                    
308196000       19530901    211                2.81                    
308196000       19540525  11400               14.12                    
308196000       19550924  19900               18.68                    
308196000       19551002   34.0                2.67                    
308196000       19570601   8000               12.00                    
308196000       19580919  10700               13.72                    
308196000       19590923   2020                6.20                    
308196000       19591004  10000               13.30                    
308196000       19610618  13200               15.00                    
308196000       19611027   55.0                2.74                    
308196000       19630506    118                2.98                    
308196000       19640923    324                3.61                    
308196000       19650517   1080                4.85                    
308196000       19660813 123000               27.60                    
308196000       19670720   1040                4.97                    
308196000       19671015  25500               21.00                    
308196000       19690827   52.0                2.14                    
308196000       19691005  23200               20.11                    
308196000       19710813   9000               12.84                    
308196000       19720617   3180                7.67                    
308196000       19730612  19000               18.25                    
308196000       19731013   6800               11.23                    
308196000       19741024    437                3.66                    
308196000       19760507  12300               14.77                    
308196000       19761029    267                2.94                    
308196000       19780801   1640                5.48                    
308196000       19790605   8070               12.15                    
308196000       19800907   5070                9.65                    
308196000       19810616  14600               16.04                    
308196000       19811013  10300               13.60                    
308196000       19830520   2220                6.42                    
308196000       19831105   1390                5.00                    
308196000       19841231  16200               16.85                    
308196000       19860531   6270               10.75                    
308196000       19870529  26200               21.31                    
308196000       19880626    575                3.87                    
308196000       19890217   30.0                2.40                    
308196000       19900718   2160                6.33                    
308196000       19910915   4230                8.81                    
308196000       19920609   5870               10.39                    
308196000       19930626   46.0                2.30                    
308196000       19940714   2030                6.31                    
308196000       19950921  18100               17.81                    
308196000       19960915   1710                5.87                    
308196000       19961028  55000               25.57                    
308196000       19980823  25500               21.05                    
308196000       19981018  12500               14.89                    
308196000       20000924   86.0                2.242                   
308196000       20001105    644                3.95                    
308196000       20020702  97900               27.02                    
308196000       20030615   1180                5.01                    
308196000       20040629  12800               15.07                    
308196000       20050508   1620                5.44                    
308196000       20060917    447                3.32                    
308196000       20070721  12000               14.58                    
308196000       20080911   22.0                1.98                    
308196000       20090910    126                2.78                    
308196000       20100415   1300                4.88                    
308196000       20110109   5.70                1.68                    
308196000       20120510   5290                9.86                    
308196000       20130614    293                3.06                    
308196000       20140526   2710                7.07                    
308196000       20150524  10600               13.77                    
308196000       20160529   4140                8.71                    
308196000       20170417   1660                5.63                    
308196000       20180908   8800               12.64                    
308196000       20181009  13000               15.17                    
