Z08029500                       USGS 
H08029500       3049080934708004848351SW12010005128    128     134.69           
N08029500       Big Cow Ck nr Newton, TX
Y08029500       
308029500       192204                        27.505Bd                   
308029500       19520424   1790               14.93                    
308029500       19530429  20200               19.45                    
308029500       19540503   2150               15.40                    
308029500       19550413   2480               15.34                    
308029500       19560209   1480               14.70                    
308029500       19570322   1560               14.80                    
308029500       19580121   1920               15.08                    
308029500       19590203   1660               14.89                    
308029500       19591217   1170               14.18                    
308029500       19610913   7400               16.98                    
308029500       19611218   1270               14.62                    
308029500       19630219    845               13.38                    
308029500       19640303   2050               15.42                    
308029500       19650331    650               12.42                    
308029500       19660210  11500               18.11                    
308029500       19670414   1910               15.30                    
308029500       19680409   6070               16.63                    
308029500       19690222   2850               15.75                    
308029500       19700502   1160               14.39                    
308029500       19701028   1020               14.04                    
308029500       19720105   1470               14.92                    
308029500       19730418   5800               16.78                    
308029500       19740412   6980               16.89                    
308029500       19750610   4250               16.21                    
308029500       19751026   1820               15.23                    
308029500       19770304   1280               14.61                    
308029500       19780125   1570               15.02                    
308029500       19790107   1700               15.13                    
308029500       19800328   2290               15.54                    
308029500       19810606   4670               16.34                    
308029500       19820217   1040               14.10                    
308029500       19830201   6230               16.75                    
308029500       19840212  17800               19.12                    
308029500       19850211   2780               15.73                    
308029500       19851212   1810               15.14                    
308029500       19861125   5710               16.75                    
308029500       19871207   2810               15.71                    
308029500       19890518   6090               16.87                    
308029500       19900329   6020               16.85                    
308029500       19910111   2830               15.72                    
308029500       19920305   2620               15.63                    
308029500       19930624   3650               16.02                    
308029500       19940128  11300               18.13                    
308029500       19950411   8040               17.42                    
308029500       19960928   1520               14.85                    
308029500       19970213   4090               16.19                    
308029500       19980913   7620               17.31                    
308029500       19981114   6780               17.08                    
308029500       20000505   1060               13.95                    
308029500       20010609   4170               16.22                    
308029500       20011214   6310               16.94                    
308029500       20021104   5810               16.78                    
308029500       20040502   5030               16.51                    
308029500       20041124   3190               15.98                    
308029500       20060430   1340               14.79                    
308029500       20061017  41500               21.09                    
308029500       20080218   1460               14.97                    
308029500       20090419   7060               17.16                    
308029500       20091028   1810               15.43                    
308029500       20110202    270                9.53                    
308029500       20120321   8570               17.55                    
308029500       20130511   1560               15.10                    
308029500       20131031   6340               17.37                    
308029500       20150618   1970               15.88                    
308029500       20160310  17700               20.90                    
308029500       20170830  395009              21.08                    
308029500       20180329  13300               18.75                    
308029500       20190519   7330               17.63                    
