Z07151500                       USGS 
H07151500       3707440973606002020191SW11060005794    794     1108.00          
N07151500       CHIKASKIA R NR CORBIN, KS
Y07151500       
307151500       19230609  600007              28.00                    
307151500       19500830   6100               11.00                    
307151500       19510517  35100               22.50                    
307151500       19520605   1630                5.83                    
307151500       19530803   4600                9.70                    
307151500       19540524   1920                6.30                    
307151500       19550526  18800               17.55                    
307151500       19551002   7060               11.76                    
307151500       19570517  38100               22.31                    
307151500       19580625   4560                9.71                    
307151500       19590722   6320               11.32                    
307151500       19591002  21100               17.86                    
307151500       19610505  16600               16.37                    
307151500       19611102   4900               10.18                    
307151500       19630711   7100               11.80                    
307151500       19640830   4100                9.50                    
307151500       19641116  18800               17.70                    
307151500       19760702   8990               13.10                    
307151500       19770902  21200               18.25                    
307151500       19780519   5390               10.41                    
307151500       19790319   9760               13.46                    
307151500       19791101  11600               14.41                    
307151500       19810807    844                4.62                    
307151500       19820517   6290               11.75                    
307151500       19830401  18000               17.53                    
307151500       19840324  11000               14.52                    
307151500       19850913   8250               13.03                    
307151500       19851011  39300               22.75                    
307151500       19870505  13900               15.77                    
307151500       19880402   6770               12.10                    
307151500       19890909   5830               11.19                    
307151500       19900307   4840               10.00                    
307151500       19910415    682                3.82                    
307151500       19920615   5840               10.69                    
307151500       19930510  24200               19.29                    
307151500       19940604   2140                7.20                    
307151500       19950528  16000               16.27                    
307151500       19960926   5110               10.22                    
307151500       19961117  16500               16.48                    
307151500       19980317   7610               11.77                    
307151500       19981101  36400               22.90                    
307151500       20000324  20200               16.88                    
307151500       20010224  10700               12.76                    
307151500       20020616   4590                8.94                    
307151500       20021003  12300               13.53                    
307151500       20040513  16500               15.33                    
307151500       20050704  153002              14.815                   
307151500       20060828   54102               9.645                   
307151500       20070601  186002              14.935                   
307151500       20080913  271002              20.075                   
307151500       20090427  280002              21.295                   
307151500       20100614  14800               15.08                    
307151500       20110216    388                3.21                    
307151500       20111220   4680                9.55                    
307151500       20130809   5540               10.59                    
307151500       20140924    653                4.15                    
307151500       20150524  13500               14.57                    
307151500       20160910  15200               15.402                   
307151500       20170512   8320               12.09                    
