Z08101000                       USGS 
H08101000       3117050975305004848099SW12070202455    455     736.71           
N08101000       Cowhouse Ck at Pidcoke, TX
Y08101000       
308101000       1900      470007Bm            37.50Bm                   
308101000       1944      470007Bm            37.50Bm                   
308101000       19510612   2760                9.65                    
308101000       19520518   9900               18.72                    
308101000       19530512  19000               26.97                    
308101000       19531023   1300                6.92                    
308101000       19550519  23000               29.70                    
308101000       19560501  55800               38.76                    
308101000       19570513  49400               37.93                    
308101000       19580503  11400               20.21                    
308101000       19590627   4160               11.75                    
308101000       19591004  66200               40.10                    
308101000       19601014  10200               18.98                    
308101000       19611010  30600               33.20                    
308101000       19630310   5720               13.87                    
308101000       19640922  18300               26.45                    
308101000       19650516  63800               39.85                    
308101000       19651108  45000               37.07                    
308101000       19670520   2240                8.81                    
308101000       19680510  14200               22.91                    
308101000       19690412   7720               16.28                    
308101000       19700901  30600               33.24                    
308101000       19710727  10700               19.54                    
308101000       19711019  12000               20.76                    
308101000       19730603   9430               18.18                    
308101000       19740917   7590               16.16                    
308101000       19741031  23800               30.10                    
308101000       19760704  28700               32.43                    
308101000       19770613  10100               18.89                    
308101000       19780410   70.0                3.35                    
308101000       19790601  15400               23.93                    
308101000       19800908   4770               12.66                    
308101000       19810615  33000               34.03                    
308101000       19820513   9780               18.55                    
308101000       19830304    194                4.08                    
308101000       19840323   5230               13.27                    
308101000       19850606  25800               31.18                    
308101000       19851019  12300               21.47                    
308101000       19870604  13600               22.30                    
308101000       19880601   1760                8.25                    
308101000       19890517  21100               28.44                    
308101000       19900503  22200               29.15                    
308101000       19910703   5000               13.32                    
308101000       19911220 1100002              44.30                    
308101000       19930204   4920               12.94                    
308101000       19940512   4220               11.97                    
308101000       19950404  19100               26.65                    
308101000       19960829   8060               17.52                    
308101000       19970221  25200               31.16                    
308101000       19980316  60500               39.70                    
308101000       19990318   6710               14.97                    
308101000       20000603  14000               24.05                    
308101000       20010828   6160               14.22                    
308101000       20020131  11000               20.45                    
308101000       20030606   4200               11.43                    
308101000       20040819  12600               22.33                    
308101000       20041117  23100               30.20                    
308101000       20060506   8630               17.54                    
308101000       20070628  47600               36.71                    
308101000       20080806   4930               12.54                    
308101000       20090427  18900               26.11                    
308101000       20100129  33200               32.87                    
308101000       20110522   4040               10.90                    
308101000       20120320   7050               14.77                    
308101000       20130521   5920               12.32                    
308101000       20131027   6000               12.43                    
308101000       20150525  14700               22.98                    
308101000       20160603  31700               32.51                    
308101000       20170402   9520               18.36                    
308101000       20180909   4230               12.01                    
308101000       20181016  24700               29.62                    
