Z08176900                       USGS 
H08176900       2851410971334004848175SW12100204357    357     100.43           
N08176900       Coleto Ck at Arnold Rd Crsg nr Schroeder, TX
Y08176900       
308176900       192510    4670027Bd                                    
308176900       19461016  6370027                                      
308176900       19670921 122000279                         1872          
308176900       19790511  19600               15.54                    
308176900       19800620  19100               15.44                    
308176900       19810831  32500               17.78                    
308176900       19811031  18600               17.78                    
308176900       19821119  14500               16.48                    
308176900       19840312   5690               11.44                    
308176900       19850613   1650                8.74                    
308176900       19860314   2960                9.88                    
308176900       19861223  10600               16.30                    
308176900       19871117    427                6.91                    
308176900       19890614   44.0                4.76                    
308176900       19900426   5310               13.16                    
308176900       19910405  13200               17.40                    
308176900       19920417  22600               22.86                    
308176900       19930506  12100               18.67                    
308176900       19940514   4740               13.91                    
308176900       19941018  26300               24.13                    
308176900       19960920    772                8.43                    
308176900       19970622  44500               31.17                    
308176900       19980911  22700               24.46                    
308176900       19981114  14900               21.15                    
308176900       20000611    687                8.32                    
308176900       20010831  31300               27.44                    
308176900       20020716   5910               15.45                    
308176900       20021105   8060               17.15                    
308176900       20040514   5750               15.31                    
308176900       20041121  20800               23.74                    
308176900       20060705    803                8.59                    
308176900       20070702  17000               22.13                    
308176900       20080709   88.0                5.68                    
308176900       20090428   1620               10.29                    
308176900       20091121   4550               14.15                    
308176900       20110116    594                8.91                    
308176900       20120712    234                7.23                    
308176900       2013       0.00Bm              3.66Bm                   
308176900       20140526   3020               13.57                    
308176900       20150618  14800               22.22                    
308176900       20160608   1680               11.71                    
308176900       20170826   85809              20.43                    
308176900       20180915    178                6.75                    
308176900       20181208   4980               15.94                    
