Z08190500                       USGS 
H08190500       2928511001421004848271SW12110102694    694     1326.79          
N08190500       W Nueces Rv nr Brackettville, TX
Y08190500       
308190500       1900                          34.505Bm                   
308190500       19350614 5500007              40.005       1879          
308190500       19391027  10100               11.56                    
308190500       19410506   8.00                3.21                    
308190500       19420911   7.00                2.96                    
308190500       19421018   1540                6.55                    
308190500       19440609   1.00                2.83                    
308190500       19450122   1.10                2.84                    
308190500       19460929   2.50                2.90                    
308190500       19461008   6720               10.10                    
308190500       19480625  51000               20.95                    
308190500       19490225  37000               18.60                    
308190500       19491027   1.00                2.95                    
308190500       19550924 1500007              27.10                    
308190500       19570516  31000               17.40                    
308190500       19580617 104000               25.15                    
308190500       19590625   5540                9.52                    
308190500       19591004    845                5.60                    
308190500       19610724  45600               20.08                    
308190500       19611001   0.00                1.25                    
308190500       19621001   0.00                1.25                    
308190500       19640920 246000               31.30                    
308190500       19650622  49100               20.70                    
308190500       19660813  14300               13.10                    
308190500       19661005   11.0                2.91                    
308190500       19680122   52.0                3.38                    
308190500       19690417   1.00                2.34                    
308190500       19691013   3840                8.36                    
308190500       19710811  37500               19.03                    
308190500       19720812  69700               22.58                    
308190500       19730611   3130                7.48                    
308190500       19731013  52700               21.12                    
308190500       19750721   12.0                2.77                    
308190500       19760717  29300               17.39                    
308190500       19770513   72.0                3.26                    
308190500       19780801   3340                7.80                    
308190500       19790321   3420                7.86                    
308190500       19800814   0.64                2.38                    
308190500       19810616  19300               14.79                    
308190500       19811013  39000               19.22                    
308190500       19830615  22600               15.75                    
308190500       19831020  12200               12.36                    
308190500       19841231  24600               16.26                    
308190500       19860531   2080                6.71                    
308190500       19870915   4600                8.73                    
308190500       19880712   1610                6.21                    
308190500       19890519   4.202               1.50                    
308190500       19900718  25700               16.56                    
308190500       19910916  25100               16.40                    
308190500       19920304    364                3.95                    
308190500       19921121   6.00                1.46                    
308190500       19940714  24000               16.11                    
308190500       19941001   6.00                1.58                    
308190500       19960915  11900               12.26                    
308190500       19961028 230000               30.74                    
308190500       19980824  46400               20.18                    
308190500       19981007   62.0                2.03                    
308190500       20000612   5.50                1.51                    
308190500       20001024  15500               13.50                    
308190500       20011115  43600               19.79                    
308190500       20021028   19.0                1.99                    
308190500       20031012  12700               12.51                    
308190500       20041116  36300               18.65                    
308190500       20051016   4.00                1.77                    
308190500       20070729   8460               10.49                    
308190500       20080828   13.0                1.88                    
308190500       20090518   3.50                1.69                    
308190500       20100705   19.0                1.83                    
308190500       20101001   0.27                1.33                    
308190500       20120514   8.90                1.76                    
308190500       20130524    552                3.53                    
308190500       20140623   0.60                1.46                    
308190500       20150517   3430                7.22                    
308190500       20160925  46500               20.20                    
308190500       20170402   1990                5.88                    
308190500       20180908   8550               10.54                    
308190500       20190604  818002              23.81                    
