Z04221000                       USGS 
H04221000       4207200775726003636003SW04130002288    288     1469.51          
N04221000       GENESEE RIVER AT WELLSVILLE NY
Y04221000       
304221000       19560308  15800               12.653                   
304221000       19570123   5820                8.823                   
304221000       19580407   7200               10.7636                   
304221000       19720623  3850079             20.706                   
304221000       19721206   9200               13.80                    
304221000       19740414   5210                9.03                    
304221000       19750926   7360               10.18                    
304221000       19760217   8100               10.54                    
304221000       19770914   8020               10.50                    
304221000       19780514   6600                9.792                   
304221000       19790102   7320               10.16                    
304221000       19791126   5540                9.22                    
304221000       19810220   5920                9.43                    
304221000       19811028  15800               13.60                    
304221000       19830321   3220                7.73                    
304221000       19840814   9680               11.26                    
304221000       19850224   5630                9.27                    
304221000       19860120   8430               10.78                    
304221000       19870913   9520               11.28                    
304221000       19880326   4590                8.59                    
304221000       19890620  14400               13.26                    
304221000       19900411   5880                9.39                    
304221000       19910304   6380                9.68                    
304221000       19920922   2580                7.24                    
304221000       19930401   7720               10.43                    
304221000       19940324   7080               10.08                    
304221000       19950120   5710                9.29                    
304221000       19960119  22700               16.13                    
304221000       19961108   8120               10.63                    
304221000       19980108   6960               10.01                    
304221000       19990124   5650                9.25                    
304221000       20000228   4710                8.67                    
304221000       20010409   5220                8.99                    
304221000       20020606   5330                9.06                    
304221000       20030321   6990               10.03                    
304221000       20040918   7970               10.56                    
304221000       20050114   7170               10.13                    
304221000       20051129   9390               11.22                    
304221000       20070315  10700               11.64                    
304221000       20080206   9280               10.99                    
304221000       20090309   6170                9.44                    
304221000       20100125  10500               11.55                    
304221000       20101201  11300               11.90                    
304221000       20120301   2170                6.95                    
304221000       20130131   6500                9.62                    
304221000       20140516   8080               10.42                    
304221000       20150930   6920                9.84                    
304221000       20151227   3620                7.93                    
304221000       20170112   9550               11.11                    
304221000       20180416   6420                9.692                   
304221000       20181222   4540                8.72                    
