Z03170000                       USGS 
H03170000       3702150803325005151155SW05050001300    300     1816.04          
N03170000       LITTLE RIVER AT GRAYSONTOWN, VA
Y03170000       
303170000       19290502   6180                8.003                   
303170000       19291002  13500               12.843                   
303170000       19310822   2100                4.903                   
303170000       19320501   2820                4.963                   
303170000       19321017  10300               11.443                   
303170000       19340916   4630                6.903                   
303170000       19341201   9740               11.043                   
303170000       19360214   9200               14.6113                   
303170000       19361017   8240                9.923                   
303170000       19371019  10600               11.553                   
303170000       19390819   9320               10.673                   
303170000       19400814  17700               16.443                   
303170000       19410405   1290                2.613                   
303170000       19420813   7080                6.18                    
303170000       19421230   4140                4.68                    
303170000       19440918   7520                6.44                    
303170000       19450918  11000                8.30                    
303170000       19460108   6040                5.70                    
303170000       19470614   6870                6.10                    
303170000       19480214   7500                6.42                    
303170000       19490829   9420                7.64                    
303170000       19500910   3950                4.58                    
303170000       19501208  13900               10.40                    
303170000       19520311   6860                6.28                    
303170000       19530324   7610                6.69                    
303170000       19540301   3950                4.60                    
303170000       19541016   8400                7.11                    
303170000       19560416   4600                5.02                    
303170000       19570917   9660                7.71                    
303170000       19580114   3930                4.59                    
303170000       19590930  18500               12.76                    
303170000       19600211   5070                5.33                    
303170000       19610511   5070                5.33                    
303170000       19620312   3650                4.28                    
303170000       19621110   7730                6.91                    
303170000       19640206   3350                4.082                   
303170000       19650326   4250                4.70                    
303170000       19660213   7050                6.48                    
303170000       19670307   9850                8.14                    
303170000       19680313   2110                3.26                    
303170000       19681019   6930                6.43                    
303170000       19691231   3840                4.43                    
303170000       19710213   4180                4.65                    
303170000       19720621  22800               13.40                    
303170000       19730528   9560                7.78                    
303170000       19740404   5390                5.46                    
303170000       19750314   9540                7.77                    
303170000       19760621   4490                4.86                    
303170000       19761009   7190                6.55                    
303170000       19780126  15000               10.33                    
303170000       19790922  11600                8.78                    
303170000       19800415   7010                6.47                    
303170000       19810209   2720                3.89                    
303170000       19820203   5080                5.40                    
303170000       19830410  12800                9.39                    
303170000       19840214   4540                5.08                    
303170000       19850818   5330                5.54                    
303170000       19851105  18200               11.67                    
303170000       19870424   7780                6.90                    
303170000       19880120   2850                3.98                    
303170000       19890922  15400               10.49                    
303170000       19891116   5650                5.73                    
303170000       19901019   4160                4.85                    
303170000       19920422  14400               10.07                    
303170000       19930324   8150                7.10                    
303170000       19940817   5240                5.49                    
303170000       19950115   8190                7.12                    
303170000       19960119   9500                7.80                    
303170000       19961108   5340                5.55                    
303170000       19980108   6880                6.42                    
303170000       19990906   3280                4.13                    
303170000       20000418   3340                4.16                    
303170000       20010330   2030                3.36                    
303170000       20020318   2420                3.67                    
303170000       20030222   9500                7.80                    
303170000       20040928  19400               11.36                    
303170000       20050328   4280                4.93                    
303170000       20060628   8320                6.45                    
303170000       20061116   5160                4.79                    
303170000       20071026   1880                2.90                    
303170000       20090605   6090                5.48                    
303170000       20100125   7010                5.98                    
303170000       20110306   6200                5.54                    
303170000       20111129   4980                4.84                    
303170000       20130131  10700                7.79                    
303170000       20140221   4380                4.47                    
303170000       20150929  23100               12.68                    
303170000       20160203   6090                5.48                    
303170000       20170424   6400                5.65                    
303170000       20180917  12300                8.49                    
303170000       20181012  14800                9.57                    
