Z07145700                       USGS 
H07145700       3714580972412002020191SW11030013154    154     1157.24          
N07145700       SLATE C AT WELLINGTON, KS
Y07145700       
307145700       19591003   5000               25.40                    
307145700       19610505   6000               26.02                    
307145700       19620922   2450               22.93                    
307145700       19630819    470               12.49                    
307145700       19640819   1350               18.60                    
307145700       19641115   9000               26.44                    
307145700       19660209    360               11.66                    
307145700       19670612   2800               22.04                    
307145700       19680817   6200               25.07                    
307145700       19690601   4130               21.77                    
307145700       19700418   4510               22.09                    
307145700       19710702    884               13.13                    
307145700       19711030   2360               19.05                    
307145700       19730311   4980               22.28                    
307145700       19731011   5560               22.82                    
307145700       19750617  28500               25.82                    
307145700       19760702  10700               23.80                    
307145700       19770823   4390               21.20                    
307145700       19780707   2310               18.32                    
307145700       19790323   3360               20.18                    
307145700       19800817   5740               22.02                    
307145700       19810901    638               11.17                    
307145700       19820618   8830               23.32                    
307145700       19830401   9520               23.50                    
307145700       19840324   4960               21.68                    
307145700       19850914   2710               19.14                    
307145700       19851010   7140               22.74                    
307145700       19870317   3810               20.99                    
307145700       19880402   5050               21.64                    
307145700       19890909   4490               21.36                    
307145700       19900307   2540               18.54                    
307145700       19910902    544                9.84                    
307145700       19911117   2270               17.70                    
307145700       19930510   7530               22.56                    
307145700       19940725   1220               13.64                    
307145700       19950609   7670               22.61                    
307145700       19960601   2430               18.27                    
307145700       19970411   5570               21.79                    
307145700       19971012   1460               14.72                    
307145700       19981101  11500               23.70                    
307145700       20000324   5740               21.62                    
307145700       20010225   5040               21.15                    
307145700       20020508   3320               19.52                    
307145700       20021004   6000               21.78                    
307145700       20040514   7050               22.39                    
307145700       20050704   7940               22.70                    
307145700       20060509   1640               15.94                    
307145700       20070630   5630               22.92                    
307145700       20080913  14100               24.28                    
307145700       20090427  11900               23.80                    
307145700       20100526   4180               20.62                    
307145700       20110713    153                6.82                    
307145700       20111220   2880               18.36                    
307145700       20130809   3180               20.39                    
307145700       20140607    954               12.72                    
307145700       20150524   4470               21.21                    
307145700       20160909   8720               22.99                    
307145700       20170513   3010               20.36                    
